"","year","data_set","sample.id","sequence.number","location","sublocation","station","station.type","start.date","start.time","stratum","stratum.volume","sample.type","start.depth_m","end.depth_m","taxon.code","old.cell.volume","cell.volume_um3","correction.factor","cell.count","cell.count2","cell.length_um","cell.width_um","field.ref","cell.density_cells.L","biomass_mg.m3","collection.authority","collection.method","analyst"
"6676",1986,"P01",127,11,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P2132",300,45,39683,709,NA,8,4,"86K6343",28135247,1266.08612,144,"TIP",144
"6677",1986,"P01",127,12,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P2133",150,21,39683,156,NA,6.6,3,"86K6343",6190548,130.00151,144,"TIP",144
"6678",1986,"P01",127,13,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P2137",50,14,39683,1868,NA,3,3,"86K6343",74127844,1037.78982,144,"TIP",144
"6679",1986,"P01",127,14,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P2138",150,34,39683,1,NA,49.8,1.3,"86K6343",39683,1.34922,144,"TIP",144
"6680",1986,"P01",127,15,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P2141",100,30,39683,41,NA,25.4,1.7,"86K6343",1627003,48.81009,144,"TIP",144
"6681",1986,"P01",127,16,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P2182",5000,1832,1000,2,NA,21.6,19.6,"86K6343",2000,3.664,144,"TIP",144
"6682",1986,"P01",127,17,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P2193",7500,970,1000,17,NA,17,15,"86K6343",17000,16.49,144,"TIP",144
"6683",1986,"P01",127,18,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P2199",300,36,39683,29,NA,5.8,5.4,"86K6343",1150807,41.42905,144,"TIP",144
"6684",1986,"P01",127,19,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P2201",100,8,39683,14,NA,4,2,"86K6343",555562,4.4445,144,"TIP",144
"6685",1986,"P01",127,20,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P2206",15000,21486,1000,19,NA,34.3,34.3,"86K6343",19000,408.234,144,"TIP",144
"6686",1986,"P01",127,21,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P3301",9000,3278,1000,8,NA,75.3,9.3,"86K6343",8000,26.224,144,"TIP",144
"6687",1986,"P01",127,22,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P4351",100,48,39683,49,NA,4.5,4.5,"86K6343",1944467,93.33442,144,"TIP",144
"6688",1986,"P01",127,23,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P4355",100,34,39683,5,NA,4,4,"86K6343",198415,6.74611,144,"TIP",144
"6689",1986,"P01",127,24,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P4400",400,128,39683,5,NA,8.3,5.3,"86K6343",198415,25.39712,144,"TIP",144
"6690",1986,"P01",127,25,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P4418",300,157,39683,9,NA,6.5,6.5,"86K6343",357147,56.07208,144,"TIP",144
"6691",1986,"P01",127,26,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P5518",100,77,1000,330,NA,73.4,2,"86K6343",330000,25.41,144,"TIP",144
"6692",1986,"P01",127,27,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P6558",2000,907,1000,200,NA,21.3,11,"86K6343",2e+05,181.4,144,"TIP",144
"6693",1986,"P01",127,28,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P6564",2000,1022,1000,17,NA,24,11,"86K6343",17000,17.374,144,"TIP",144
"6694",1986,"P01",127,29,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P6565",3000,4109,1000,3,NA,42.4,16.4,"86K6343",3000,12.327,144,"TIP",144
"6695",1986,"P01",127,30,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P6568",150,55,39683,17,NA,8.4,4.5,"86K6343",674611,37.10361,144,"TIP",144
"6696",1986,"P01",127,31,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P7632",1000,4189,39683,1,NA,20,20,"86K6343",39683,166.23209,144,"TIP",144
"6697",1986,"P01",127,32,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P7638",1000,2474,1000,43,NA,19,15.3,"86K6343",43000,106.382,144,"TIP",144
"6698",1986,"P01",127,33,227,"LA","CB","FBS",1986-07-14,NA,"MET",28731,"IND",2.5,3.5,"P7641",7000,8646,1000,1,NA,28.7,24,"86K6343",1000,8.646,144,"TIP",144
"6699",1987,"P01",128,1,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P1030",1,1,675675,17730,NA,1.5,0.3,"87K0950",11979717750,11979.71775,144,"TIP",144
"6700",1987,"P01",128,2,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P1052",300,300,39683,60,NA,NA,NA,"87K0950",2380980,714.294,144,"TIP",144
"6701",1987,"P01",128,3,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P1054",300,300,39683,3,NA,NA,NA,"87K0950",119049,35.7147,144,"TIP",144
"6702",1987,"P01",128,4,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P1074",100,100,39683,32,NA,NA,NA,"87K0950",1269856,126.9856,144,"TIP",144
"6703",1987,"P01",128,5,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P2100",750,917,1000,1,NA,16.5,14.5,"87K0950",1000,0.917,144,"TIP",144
"6704",1987,"P01",128,6,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P2105",350,166,39683,9,NA,9.1,5.4,"87K0950",357147,59.2864,144,"TIP",144
"6705",1987,"P01",128,7,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P2119",50,12,39683,381,NA,2.8,2.8,"87K0950",15119223,181.43068,144,"TIP",144
"6706",1987,"P01",128,8,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P2130",150,23,39683,14,NA,6.9,3.1,"87K0950",555562,12.77793,144,"TIP",144
"6707",1987,"P01",128,9,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P2132",300,45,39683,245,NA,8,4,"87K0950",9722335,437.50508,144,"TIP",144
"6708",1987,"P01",128,10,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P2141",100,30,39683,7,NA,25.4,1.7,"87K0950",277781,8.33343,144,"TIP",144
"6709",1987,"P01",128,11,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P2196",7500,7500,1000,7,NA,NA,NA,"87K0950",7000,52.5,144,"TIP",144
"6710",1987,"P01",128,12,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P2199",300,36,39683,18,NA,5.8,5.4,"87K0950",714294,25.71458,144,"TIP",144
"6711",1987,"P01",128,13,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P2201",100,8,39683,13,NA,4,2,"87K0950",515879,4.12703,144,"TIP",144
"6712",1987,"P01",128,14,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P2206",30000,21486,1000,1,NA,34.3,34.3,"87K0950",1000,21.486,144,"TIP",144
"6713",1987,"P01",128,15,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P3305",1000,2036,1000,1,NA,18,18,"87K0950",1000,2.036,144,"TIP",144
"6714",1987,"P01",128,16,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P4351",100,48,39683,35,NA,4.5,4.5,"87K0950",1388905,66.66744,144,"TIP",144
"6715",1987,"P01",128,17,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P4413",350,407,39683,1,NA,9.1,9.1,"87K0950",39683,16.15098,144,"TIP",144
"6716",1987,"P01",128,18,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P4418",300,157,39683,2,NA,6.5,6.5,"87K0950",79366,12.46046,144,"TIP",144
"6717",1987,"P01",128,19,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P5518",200,77,39683,24,NA,73.4,2,"87K0950",952392,73.33418,144,"TIP",144
"6718",1987,"P01",128,20,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P5541",200,67,39683,20,NA,25.5,3.1,"87K0950",793660,53.17522,144,"TIP",144
"6719",1987,"P01",128,21,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P6558",2000,907,1000,85,NA,21.3,11,"87K0950",85000,77.095,144,"TIP",144
"6720",1987,"P01",128,22,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P6564",2000,1022,1000,5,NA,24,11,"87K0950",5000,5.11,144,"TIP",144
"6721",1987,"P01",128,23,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P7632",30000,22504,1000,1,NA,35,35,"87K0950",1000,22.504,144,"TIP",144
"6722",1987,"P01",128,24,227,"LA","CB","FBS",1987-06-17,NA,"MET",39231,"IND",1.75,3,"P7638",1000,2474,1000,13,NA,19,15.3,"87K0950",13000,32.162,144,"TIP",144
"6723",1984,"P01",128,1,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P1049",NA,150,39683,4,NA,NA,NA,"84PF0128",158732,23.8098,144,"TIP",144
"6724",1984,"P01",128,2,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P2105",350,171,39683,63,NA,9,5.3,"84PF0128",2500029,427.50496,144,"TIP",144
"6725",1984,"P01",128,3,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P2107",2000,1753,1000,515,NA,62,6,"84PF0128",515000,902.795,144,"TIP",144
"6726",1984,"P01",128,4,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P2113",10000,517,1000,1,NA,4,1.5,"84PF0128",1000,0.517,144,"TIP",144
"6727",1984,"P01",128,5,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P2130",150,25,39683,6,NA,7,3.1,"84PF0128",238098,5.95245,144,"TIP",144
"6728",1984,"P01",128,6,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P2132",300,41,39683,492,NA,8,3.8,"84PF0128",19524036,800.48548,144,"TIP",144
"6729",1984,"P01",128,7,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P2133",150,30,39683,365,NA,6.5,3.3,"84PF0128",14484295,434.52885,144,"TIP",144
"6730",1984,"P01",128,8,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P2137",100,14,39683,14,NA,3,3,"84PF0128",555562,7.77787,144,"TIP",144
"6731",1984,"P01",128,9,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P2141",100,33,39683,105,NA,25.9,1.8,"84PF0128",4166715,137.5016,144,"TIP",144
"6732",1984,"P01",128,10,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P2150",100,7,39683,4,NA,3.2,3.2,"84PF0128",158732,1.11112,144,"TIP",144
"6733",1984,"P01",128,11,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P3301",9000,6949,1000,1,NA,76.4,12.4,"84PF0128",1000,6.949,144,"TIP",144
"6734",1984,"P01",128,12,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P4351",100,50,39683,13,NA,4.6,4.6,"84PF0128",515879,25.79395,144,"TIP",144
"6735",1984,"P01",128,13,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P4362",150,31,39683,1,NA,3.8,3.8,"84PF0128",39683,1.23017,144,"TIP",144
"6736",1984,"P01",128,14,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P4418",300,154,39683,9,NA,6.5,6.5,"84PF0128",357147,55.00064,144,"TIP",144
"6737",1984,"P01",128,15,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P5507",2000,2052,1000,24,NA,10.8,21.6,"84PF0128",24000,49.248,144,"TIP",144
"6738",1984,"P01",128,16,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P5513",2000,882,1000,5,NA,72,6.7,"84PF0128",5000,4.41,144,"TIP",144
"6739",1984,"P01",128,17,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P5514",1000,1206,1000,11,NA,18,16,"84PF0128",11000,13.266,144,"TIP",144
"6740",1984,"P01",128,18,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P5518",650,80,1000,2,NA,76.7,2,"84PF0128",2000,0.16,144,"TIP",144
"6741",1984,"P01",128,19,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P5518",200,80,1000,69,NA,76.7,2,"84PF0128",69000,5.52,144,"TIP",144
"6742",1984,"P01",128,20,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P5524",100,103,1000,3,NA,81.6,2.2,"84PF0128",3000,0.309,144,"TIP",144
"6743",1984,"P01",128,21,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P6558",1500,919,39683,86,NA,21.5,11,"84PF0128",3412738,3136.30622,144,"TIP",144
"6744",1984,"P01",128,22,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P6559",3000,2568,1000,17,NA,30.5,15.5,"84PF0128",17000,43.656,144,"TIP",144
"6745",1984,"P01",128,23,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P6565",4000,4109,1000,14,NA,42,16.5,"84PF0128",14000,57.526,144,"TIP",144
"6746",1984,"P01",128,24,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P6568",150,51,39683,2,NA,8,4.6,"84PF0128",79366,4.04767,144,"TIP",144
"6747",1984,"P01",128,25,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P7632",30000,19831,1000,65,NA,33.5,33.5,"84PF0128",65000,1289.015,144,"TIP",144
"6748",1984,"P01",128,26,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P7635",35000,60458,1000,1,NA,48.1,46.8,"84PF0128",1000,60.458,144,"TIP",144
"6749",1984,"P01",128,27,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P7638",1000,2649,1000,49,NA,20,15.7,"84PF0128",49000,129.801,144,"TIP",144
"6750",1984,"P01",128,28,227,"LA","CB","FBS",1984-05-02,NA,"EPI",135766,"IND",0,3.8,"P7641",7000,8746,1000,10,NA,29,24,"84PF0128",10000,87.46,144,"TIP",144
"6751",2005,"P01",128,1,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P2193",NA,626,39683,3,NA,16,14,"K6716",119049,74.52467,144,"TIP",144
"6752",2005,"P01",128,2,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P4418",NA,50,39683,4,NA,6,4,"K6716",158732,7.9366,144,"TIP",144
"6753",2005,"P01",128,3,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P2115",NA,11,39683,12,NA,4,4,"K6716",476196,5.23816,144,"TIP",144
"6754",2005,"P01",128,4,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P1052",NA,440,39683,19,NA,140,2,"K6716",753977,331.74988,144,"TIP",144
"6755",2005,"P01",128,5,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P7632",NA,524,39683,2,NA,10,10,"K6716",79366,41.58778,144,"TIP",144
"6756",2005,"P01",128,6,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P2146",NA,25,39683,28,NA,6,4,"K6716",1111124,27.7781,144,"TIP",144
"6757",2005,"P01",128,7,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P2141",NA,21,39683,7,NA,24,1.5,"K6716",277781,5.8334,144,"TIP",144
"6758",2005,"P01",128,8,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P5511",NA,50,39683,2,NA,7,3,"K6716",79366,3.9683,144,"TIP",144
"6759",2005,"P01",128,9,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P2126",NA,28,39683,10,NA,6,3,"K6716",396830,11.11124,144,"TIP",144
"6760",2005,"P01",128,10,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P6568",NA,87,39683,10,NA,10,5,"K6716",396830,34.52421,144,"TIP",144
"6761",2005,"P01",128,11,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P4355",NA,65,39683,860,NA,5,5,"K6716",34127380,2218.2797,144,"TIP",144
"6762",2005,"P01",128,12,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P2132",NA,87,39683,107,NA,10,5,"K6716",4246081,369.40905,144,"TIP",144
"6763",2005,"P01",128,13,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P2136",NA,34,39683,332,NA,4,4,"K6716",13174756,447.9417,144,"TIP",144
"6764",2005,"P01",128,14,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P2105",NA,42,39683,5,NA,9,3,"K6716",198415,8.33343,144,"TIP",144
"6765",2005,"P01",128,15,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P2199",NA,38,39683,24,NA,6,6,"K6716",952392,36.1909,144,"TIP",144
"6766",2005,"P01",128,16,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P2157",NA,11,39683,216,NA,7,2,"K6716",8571528,94.28681,144,"TIP",144
"6767",2005,"P01",128,17,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P5550",NA,142,39683,9,NA,34,4,"K6716",357147,50.71487,144,"TIP",144
"6768",2005,"P01",128,18,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P1074",NA,24,39683,7595,NA,5,3,"K6716",301392385,7233.41724,144,"TIP",144
"6769",2005,"P01",128,19,227,"LA","CB","FBS",2005-08-17,NA,"MET",44655,"IND",2,3.5,"P1072",NA,28,39683,125,NA,6,3,"K6716",4960375,138.8905,144,"TIP",144
"6770",1997,"P01",128,1,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P2115",NA,11,39683,12,NA,4,4,"97K4702",476196,5.23816,144,"TIP",144
"6771",1997,"P01",128,2,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P2132",NA,45,39683,8,NA,8,4,"97K4702",317464,14.28588,144,"TIP",144
"6772",1997,"P01",128,3,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P4418",NA,67,39683,4,NA,8,4,"97K4702",158732,10.63504,144,"TIP",144
"6773",1997,"P01",128,4,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P1059",NA,212,7184,26,NA,120,1.5,"97K4702",186784,39.59821,144,"TIP",144
"6774",1997,"P01",128,5,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P7632",NA,2121,39683,3,NA,18,15,"97K4702",119049,252.50293,144,"TIP",144
"6775",1997,"P01",128,6,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P6557",NA,357,39683,1,NA,16,8,"97K4702",39683,14.16683,144,"TIP",144
"6776",1997,"P01",128,7,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P6554",NA,56,39683,1,NA,10,4,"97K4702",39683,2.22225,144,"TIP",144
"6777",1997,"P01",128,8,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P2141",NA,19,39683,1,NA,21,1.5,"97K4702",39683,0.75398,144,"TIP",144
"6778",1997,"P01",128,9,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P6568",NA,45,39683,1,NA,8,4,"97K4702",39683,1.78574,144,"TIP",144
"6779",1997,"P01",128,10,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P2154",NA,113,39683,100,NA,6,6,"97K4702",3968300,448.4179,144,"TIP",144
"6780",1997,"P01",128,11,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P2120",NA,50,39683,997,NA,6,4,"97K4702",39563951,1978.19755,144,"TIP",144
"6781",1997,"P01",128,12,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P2137",NA,34,39683,77,NA,4,4,"97K4702",3055591,103.89009,144,"TIP",144
"6782",1997,"P01",128,13,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P2105",NA,335,39683,5,NA,10,8,"97K4702",198415,66.46903,144,"TIP",144
"6783",1997,"P01",128,14,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P1074",NA,50,39683,1600,NA,6,4,"97K4702",63492800,3174.64,144,"TIP",144
"6784",1997,"P01",128,15,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P1072",NA,113,39683,30,NA,6,6,"97K4702",1190490,134.52537,144,"TIP",144
"6785",1997,"P01",128,16,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P1043",NA,33,39683,620,NA,7,3,"97K4702",24603460,811.91418,144,"TIP",144
"6786",1997,"P01",128,17,227,"LA","CB","FBS",1997-09-08,NA,"MET",30723,"IND",2,3,"P1072",NA,50,39683,27,NA,6,4,"97K4702",1071441,53.57205,144,"TIP",144
"6787",1986,"P01",128,1,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P1030",2,1,675675,5085,NA,1.8,0.3,"86K7054",3435807375,3435.80738,144,"TIP",144
"6788",1986,"P01",128,2,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P1043",NA,1000,39683,6,NA,NA,NA,"86K7054",238098,238.098,144,"TIP",144
"6789",1986,"P01",128,3,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P1074",NA,50,39683,802,NA,NA,NA,"86K7054",31825766,1591.2883,144,"TIP",144
"6790",1986,"P01",128,4,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P1052",300,300,39683,22,NA,NA,NA,"86K7054",873026,261.9078,144,"TIP",144
"6791",1986,"P01",128,5,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P2105",350,171,39683,17,NA,9,5.3,"86K7054",674611,115.35848,144,"TIP",144
"6792",1986,"P01",128,6,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P2115",100,352,39683,15,NA,2.8,2.8,"86K7054",595245,209.52624,144,"TIP",144
"6793",1986,"P01",128,7,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P2121",300,84,39683,47,NA,10,4,"86K7054",1865101,156.66848,144,"TIP",144
"6794",1986,"P01",128,8,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P2130",150,25,39683,11,NA,7,3.1,"86K7054",436513,10.91283,144,"TIP",144
"6795",1986,"P01",128,9,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P2133",150,30,39683,115,NA,6.5,3.3,"86K7054",4563545,136.90635,144,"TIP",144
"6796",1986,"P01",128,10,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P2137",100,14,39683,34,NA,3,3,"86K7054",1349222,18.88911,144,"TIP",144
"6797",1986,"P01",128,11,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P2138",100,35,39683,2,NA,40,1.5,"86K7054",79366,2.77781,144,"TIP",144
"6798",1986,"P01",128,12,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P2141",100,33,39683,41,NA,25.9,1.8,"86K7054",1627003,53.6911,144,"TIP",144
"6799",1986,"P01",128,13,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P2187",1000,645,1000,1,NA,16.2,13.7,"86K7054",1000,0.645,144,"TIP",144
"6800",1986,"P01",128,14,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P2193",2500,447,1000,16,NA,16,10,"86K7054",16000,7.152,144,"TIP",144
"6801",1986,"P01",128,15,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P2198",150,11,39683,1,NA,4,4,"86K7054",39683,0.43651,144,"TIP",144
"6802",1986,"P01",128,16,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P2199",300,39,39683,37,NA,5.9,5.8,"86K7054",1468271,57.26257,144,"TIP",144
"6803",1986,"P01",128,17,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P2206",15000,29503,1000,4,NA,38,38,"86K7054",4000,118.012,144,"TIP",144
"6804",1986,"P01",128,18,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P4351",100,50,39683,115,NA,4.6,4.6,"86K7054",4563545,228.17725,144,"TIP",144
"6805",1986,"P01",128,19,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P4355",100,55,39683,1,NA,4.7,4.7,"86K7054",39683,2.18257,144,"TIP",144
"6806",1986,"P01",128,20,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P4418",300,154,39683,2,NA,6.5,6.5,"86K7054",79366,12.22236,144,"TIP",144
"6807",1986,"P01",128,21,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P5507",200,82,39683,3,NA,3.5,7.4,"86K7054",119049,9.76202,144,"TIP",144
"6808",1986,"P01",128,22,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P5507",2000,2052,1000,1,NA,10.8,21.6,"86K7054",1000,2.052,144,"TIP",144
"6809",1986,"P01",128,23,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P5518",100,80,39683,40,NA,76.7,2,"86K7054",1587320,126.9856,144,"TIP",144
"6810",1986,"P01",128,24,227,"LA","CB","FBS",1986-07-30,NA,"EPI",83053,"IND",0,2,"P6558",2000,919,1000,75,NA,21.5,11,"86K7054",75000,68.925,144,"TIP",144
