"Location.ID","Sublocation.ID","Station.ID","Start.Date","Year","Start.Time","Start.Depth..m.","End.Depth..m.","Stratum","Stratum.Volume..m..","Sequence.Number","Taxon.Code","Old.Cell.Volume..µm..","Cell.Volume..µm..","Correction.Factor","Number.Cells.count.1","Number.Cells.count.2","Chloroplast.Length..µm.","Chloroplast.Width..µm.","Cell.L..","Biomass..µg.mL...","Sample.Type","Collection.Method","Collection.Authority","Field.Reference","Data.Set.ID","Update.date"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,15,"P4383",700,194,39683,1,0,11.5,5.6,39683,7.7,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,24,"P7638",1000,2649,1000,101,125,20,15.7,101000,267.55,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,2,"P1052",300,300,39683,210,221,NA,NA,8333430,2500.03,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,14,"P4369",1000,1066,1000,1,0,18.2,10.4,1000,1.07,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,12,"P4351",100,50,39683,13,15,4.6,4.6,515879,25.79,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,1,"P1041",NA,300,39683,25,13,NA,NA,992075,297.62,"IND","TIP",144,"75PF0055","P01","5/5/2010 2:47:23 PM"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,3,"P2105",300,171,39683,58,61,9,5.3,2301614,393.58,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,4,"P2120",300,59,39683,99,105,7,4,3928617,231.79,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,5,"P2130",100,25,39683,104,98,7,3.1,4127032,103.18,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,7,"P2137",100,14,39683,7,4,3,3,277781,3.89,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,8,"P2159",150,150,39683,17,20,NA,NA,674611,101.19,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,13,"P4352",300,208,39683,130,141,6.5,6.5,5158790,1073.03,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,9,"P2198",300,11,39683,1,0,4,4,39683,0.44,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,11,"P2201",100,36,39683,24,20,4.3,3.7,952392,34.29,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/8/1975",75,"",0,2,"EPI",83053,6,"P2133",300,30,39683,111,122,6.5,3.3,4404813,132.14,"IND","TIP",144,"75PF0055","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,19,"P6559",3000,4835,1000,231,200,33.6,19.6,231000,1116.88,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,13,"P4351",100,48,39683,10,19,4.5,4.5,396830,19.05,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,14,"P4352",300,319,39683,100,105,8.3,8.3,3968300,1265.89,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,15,"P4364",3000,3418,1000,29,40,28.7,15,29000,99.12,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,16,"P5513",2000,848,1000,1,2,71.8,6.6,1000,0.85,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,21,"P7639",1000,2027,1000,2,7,17,15,2000,4.05,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,18,"P6558",1500,907,1000,59,38,21.3,11,59000,53.51,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,20,"P6568",150,55,39683,1,8,8.4,4.5,39683,2.18,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,10,"P2159",150,150,39683,4,13,NA,NA,158732,23.81,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,17,"P6554",150,45,39683,12,18,8,4,476196,21.43,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,3,"P2105",300,166,39683,4,7,9.1,5.4,158732,26.35,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,12,"P3305",1000,2036,1000,5,4,18,18,5000,10.18,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,11,"P2199",300,36,39683,165,148,5.8,5.4,6547695,235.72,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,2,"P1052",300,300,39683,191,174,NA,NA,7579453,2273.84,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,4,"P2120",300,67,39683,60,77,8,4,2380980,159.53,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,5,"P2126",150,78,39683,0,1,6,4.8,0,0,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,6,"P2130",100,23,39683,61,50,6.9,3.1,2420663,55.68,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,7,"P2133",300,21,39683,241,286,6.6,3,9563603,200.84,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,8,"P2137",100,14,39683,131,147,3,3,5198473,72.78,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,9,"P2138",150,34,39683,3,1,49.8,1.3,119049,4.05,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/15/1975",75,"",3,4,"HYP",27240,1,"P1041",300,300,39683,31,23,NA,NA,1230173,369.05,"IND","TIP",144,"75PF0072","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,23,"P1072",NA,300,39683,18,15,NA,NA,714294,214.29,"IND","TIP",144,"75PF0056","P01","5/5/2010 3:02:11 PM"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,14,"P4352",300,208,39683,280,225,6.5,6.5,11111240,2311.14,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,15,"P5507",200,82,39683,1,0,3.5,7.4,39683,3.25,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,8,"P2137",100,14,39683,12,6,3,3,476196,6.67,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,16,"P5513",2000,882,1000,1,0,72,6.7,1000,0.88,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,17,"P5518",1000,80,1000,95,93,76.7,2,95000,7.6,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,18,"P6554",150,56,39683,2,1,10,4,79366,4.44,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,19,"P6558",1500,919,1000,22,15,21.5,11,22000,20.22,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,20,"P6568",150,51,39683,4,1,8,4.6,158732,8.1,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,22,"P7638",1000,2649,1000,124,119,20,15.7,124000,328.48,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,21,"P7632",1000,4161,1000,14,23,19.3,18.7,14000,58.25,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,10,"P2150",150,7,39683,12,10,3.2,3.2,476196,3.33,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,13,"P4351",100,50,39683,22,14,4.6,4.6,873026,43.65,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,1,"P1041",NA,300,39683,1,1,NA,NA,39683,11.9,"IND","TIP",144,"75PF0056","P01","5/5/2010 2:47:23 PM"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,2,"P1052",300,300,39683,103,126,NA,NA,4087349,1226.2,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,3,"P2105",300,171,39683,7,9,9,5.3,277781,47.5,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,4,"P2120",300,59,39683,18,17,7,4,714294,42.14,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,6,"P2130",100,25,39683,115,123,7,3.1,4563545,114.09,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,7,"P2133",300,30,39683,87,106,6.5,3.3,3452421,103.57,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,9,"P2138",150,35,39683,2,1,40,1.5,79366,2.78,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,11,"P2199",300,39,39683,261,279,5.9,5.8,10357263,403.93,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,12,"P2201",100,36,39683,14,7,4.3,3.7,555562,20,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/22/1975",75,"",0,2,"EPI",83053,5,"P2126",150,76,39683,5,1,6.8,4.5,198415,15.08,"IND","TIP",144,"75PF0056","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,24,"P6568",150,55,39683,146,172,8.4,4.5,5793718,318.65,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,16,"P4400",300,128,39683,1,0,8.3,5.3,39683,5.08,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,17,"P5511",200,61,39683,1,1,5.9,3.5,39683,2.42,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,18,"P5513",2000,848,1000,2,2,71.8,6.6,2000,1.7,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,19,"P5514",1000,1329,1000,4,1,18.5,16.5,4000,5.32,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,20,"P5518",650,77,1000,47,60,73.4,2,47000,3.62,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,21,"P6554",150,45,39683,8,4,8,4,317464,14.29,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,25,"P7638",1000,2474,1000,19,21,19,15.3,19000,47.01,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,23,"P6559",3000,4835,1000,235,247,33.6,19.6,235000,1136.22,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,15,"P4364",3000,3418,1000,58,44,28.7,15,58000,198.24,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,11,"P2187",1000,720,1000,3,3,16.8,14.4,3000,2.16,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,22,"P6558",1500,907,1000,36,40,21.3,11,36000,32.65,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,5,"P2120",300,67,39683,67,71,8,4,2658761,178.14,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,1,"P1034",100,100,39683,8,4,NA,NA,317464,31.75,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,2,"P1041",300,300,39683,10,8,NA,NA,396830,119.05,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,13,"P2201",100,8,39683,49,48,4,2,1944467,15.56,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,4,"P2105",300,166,39683,89,99,9.1,5.4,3531787,586.28,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,14,"P4351",300,48,39683,455,470,4.5,4.5,18055765,866.68,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,6,"P2133",300,21,39683,136,120,6.6,3,5396888,113.33,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,7,"P2133",100,21,39683,14,16,6.6,3,555562,11.67,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,8,"P2137",100,14,39683,140,132,3,3,5555620,77.78,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,9,"P2138",150,34,39683,1,0,49.8,1.3,39683,1.35,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,10,"P2159",150,150,39683,23,16,NA,NA,912709,136.91,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,12,"P2199",300,36,39683,29,31,5.8,5.4,1150807,41.43,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","7/29/1975",75,"",3,4,"HYP",27240,3,"P1052",300,300,39683,358,314,NA,NA,14206514,4261.95,"IND","TIP",144,"75PF0073","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,5,"P2126",150,78,39683,2,1,6,4.8,79366,6.19,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,16,"P6568",150,55,39683,29,32,8.4,4.5,1150807,63.29,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,15,"P6559",3000,4835,1000,36,33,33.6,19.6,36000,174.06,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,14,"P6558",1500,907,1000,140,127,21.3,11,140000,126.98,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,13,"P4364",3000,3418,1000,5,11,28.7,15,5000,17.09,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,12,"P4352",300,319,39683,191,201,8.3,8.3,7579453,2417.85,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,10,"P3305",1000,2036,1000,3,1,18,18,3000,6.11,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,11,"P4351",100,48,39683,0,7,4.5,4.5,0,0,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,8,"P2159",150,150,39683,6,6,NA,NA,238098,35.71,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,6,"P2133",300,21,39683,40,44,6.6,3,1587320,33.33,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,1,"P1041",300,300,39683,2,7,NA,NA,79366,23.81,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,4,"P2120",300,67,39683,71,64,8,4,2817493,188.77,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,3,"P2105",300,166,39683,25,36,9.1,5.4,992075,164.68,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,2,"P1052",300,300,39683,241,269,NA,NA,9563603,2869.08,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,7,"P2137",100,14,39683,39,43,3,3,1547637,21.67,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/12/1975",75,"",3,4,"HYP",27240,9,"P2199",300,36,39683,171,161,5.8,5.4,6785793,244.29,"IND","TIP",144,"75PF0074","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,20,"P7638",1000,2649,1000,16,15,20,15.7,16000,42.38,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,12,"P4351",100,50,39683,11,5,4.6,4.6,436513,21.83,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,14,"P4400",300,67,39683,2,6,8,4,79366,5.32,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,15,"P5507",1000,81,1000,8,2,3.9,7.2,8000,0.65,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,16,"P5518",200,80,1000,159,163,76.7,2,159000,12.72,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,17,"P6558",1500,919,1000,65,63,21.5,11,65000,59.74,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,19,"P7632",20000,19831,1000,6,4,33.5,33.5,6000,118.99,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,11,"P3305",1000,2162,1000,5,4,18.3,18.3,5000,10.81,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,21,"P1072",NA,150,39683,9,9,NA,NA,357147,53.57,"IND","TIP",144,"75PF0057","P01","5/5/2010 3:02:11 PM"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,18,"P6568",150,51,39683,15,15,8,4.6,595245,30.36,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,2,"P1052",300,300,39683,72,61,NA,NA,2857176,857.15,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,13,"P4352",300,208,39683,299,307,6.5,6.5,11865217,2467.97,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,1,"P1041",NA,300,39683,1,1,NA,NA,39683,11.9,"IND","TIP",144,"75PF0057","P01","5/5/2010 2:47:23 PM"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,10,"P3304",1000,1000,1000,2,0,NA,NA,2000,2,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,3,"P2105",300,171,39683,16,10,9,5.3,634928,108.57,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,4,"P2126",150,76,39683,2,5,6.8,4.5,79366,6.03,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,5,"P2130",150,25,39683,36,41,7,3.1,1428588,35.71,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,6,"P2137",100,14,39683,14,10,3,3,555562,7.78,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,7,"P2159",150,150,39683,7,7,NA,NA,277781,41.67,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,8,"P2199",300,39,39683,113,120,5.9,5.8,4484179,174.88,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/19/1975",75,"",0,2,"EPI",83053,9,"P2201",100,36,39683,5,10,4.3,3.7,198415,7.14,"IND","TIP",144,"75PF0057","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,16,"P6568",150,55,39683,10,14,8.4,4.5,396830,21.83,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,15,"P6559",3000,4835,1000,366,376,33.6,19.6,366000,1769.61,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,14,"P6558",1000,907,1000,60,58,21.3,11,60000,54.42,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,13,"P6554",150,45,39683,6,3,8,4,238098,10.71,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,12,"P5518",200,77,1000,57,70,73.4,2,57000,4.39,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,7,"P2199",300,36,39683,91,87,5.8,5.4,3611153,130,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,11,"P4352",300,319,39683,127,115,8.3,8.3,5039741,1607.68,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,17,"P7638",1000,2474,1000,2,1,19,15.3,2000,4.95,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,10,"P4351",100,48,39683,2,7,4.5,4.5,79366,3.81,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,8,"P2206",30000,21486,1000,1,0,34.3,34.3,1000,21.49,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,6,"P2137",100,14,39683,6,8,3,3,238098,3.33,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,5,"P2133",150,21,39683,59,62,6.6,3,2341297,49.17,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,4,"P2126",150,78,39683,0,1,6,4.8,0,0,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,3,"P2120",300,67,39683,0,1,8,4,0,0,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,2,"P2105",300,166,39683,1,1,9.1,5.4,39683,6.59,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,1,"P1052",300,300,39683,302,321,NA,NA,11984266,3595.28,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","8/26/1975",75,"",3.5,4.5,"HYP",25938,9,"P3305",1000,2036,1000,1,2,18,18,1000,2.04,"IND","TIP",144,"75PF0075","P01","10/11/1994"
"227","LA","CB","9/2/1975",75,"",0,3.5,"EPI",127708,15,"P5507",200,82,39683,2,2,3.5,7.4,79366,6.51,"IND","TIP",144,"75PF0058","P01","10/11/1994"
"227","LA","CB","9/2/1975",75,"",0,3.5,"EPI",127708,16,"P5513",2000,882,1000,1,2,72,6.7,1000,0.88,"IND","TIP",144,"75PF0058","P01","10/11/1994"
"227","LA","CB","9/2/1975",75,"",0,3.5,"EPI",127708,17,"P5514",1000,1206,1000,7,3,18,16,7000,8.44,"IND","TIP",144,"75PF0058","P01","10/11/1994"
"227","LA","CB","9/2/1975",75,"",0,3.5,"EPI",127708,18,"P5518",200,80,1000,241,250,76.7,2,241000,19.28,"IND","TIP",144,"75PF0058","P01","10/11/1994"
"227","LA","CB","9/2/1975",75,"",0,3.5,"EPI",127708,19,"P6558",1500,919,1000,251,246,21.5,11,251000,230.67,"IND","TIP",144,"75PF0058","P01","10/11/1994"
"227","LA","CB","9/2/1975",75,"",0,3.5,"EPI",127708,13,"P4352",300,208,39683,97,82,6.5,6.5,3849251,800.64,"IND","TIP",144,"75PF0058","P01","10/11/1994"
"227","LA","CB","9/2/1975",75,"",0,3.5,"EPI",127708,21,"P1072",NA,300,39683,29,29,NA,NA,1150807,345.24,"IND","TIP",144,"75PF0058","P01","5/5/2010 3:02:11 PM"
"227","LA","CB","9/2/1975",75,"",0,3.5,"EPI",127708,12,"P4351",100,50,39683,2,4,4.6,4.6,79366,3.97,"IND","TIP",144,"75PF0058","P01","10/11/1994"
"227","LA","CB","9/2/1975",75,"",0,3.5,"EPI",127708,20,"P7638",1000,2649,1000,16,15,20,15.7,16000,42.38,"IND","TIP",144,"75PF0058","P01","10/11/1994"
