"Year","Month","Day","CloudI","AirTempI","HumidityI","AirPressureI","WindSpeedI","InflowTempI","TPI","DOCI","NO3I","NH4I","SO4I","Fe2I","Ca2I","pHI","Fe3I","SiO2I"
1974,8,26,1,13.9,84,971,1.8,15.58,17,19329,8.5,16.5625,6875,323.7787963875,1753.125,4.79725919685702,71.84620365125,5646.875
1974,8,27,1,12.8,96,971,1.4,14.68,16.5,19008,9,16.5,6500,323.2672975,1685,5.195,71.73270254,5675
1974,8,28,1,9.75,98,970,1.3,12.18,15.6428571428571,18272.5714285714,7.92857142857143,17.5714285714286,6457.14285714286,309.822183857143,1669.28571428571,4.79725919685702,68.7492447485714,5646.42857142857
1974,8,29,0.712,10.25,78,970,1.4,12.59,14.7857142857143,17537.1428571429,6.85714285714286,18.6428571428571,6414.28571428571,296.377070214286,1653.57142857143,4.79725919685702,65.7657869571429,5617.85714285714
1974,8,30,0.038,10.55,72,971,2.4,12.83,13.9285714285714,16801.7142857143,5.78571428571429,19.7142857142857,6371.42857142857,282.931956571429,1637.85714285714,4.79725919685702,62.7823291657143,5589.28571428571
1974,8,31,0.538,8.65,79,970,1.4,11.27,13.0714285714286,16066.2857142857,4.71428571428571,20.7857142857143,6328.57142857143,269.486842928571,1622.14285714286,4.79725919685702,59.7988713742857,5560.71428571429
1974,9,1,1,6.95,95,970,1,9.88,12.2142857142857,15330.8571428571,3.64285714285714,21.8571428571429,6285.71428571429,256.041729285714,1606.42857142857,4.79725919685702,56.8154135828571,5532.14285714286
1974,9,2,0.338,6.95,79,970,1.1,9.88,11.3571428571429,14595.4285714286,2.57142857142857,22.9285714285714,6242.85714285714,242.596615642857,1590.71428571429,4.79725919685702,53.8319557914286,5503.57142857143
1974,9,3,0.712,11.15,68,971,1.3,13.32,10.5,13860,1.5,24,6200,229.151502,1575,5.02,50.848498,5475
1974,9,4,0.288,13.35,65,971,1.6,15.13,11.3571428571429,14039.1428571429,2.71428571428571,24.1428571428571,6071.42857142857,239.089194685714,1580.71428571429,4.79725919685702,53.0536624542857,5515
1974,9,5,0.875,15.85,79,971,1.9,17.18,12.2142857142857,14218.2857142857,3.92857142857143,24.2857142857143,5942.85714285714,249.026887371429,1586.42857142857,4.79725919685702,55.2588269085714,5555
1974,9,6,0.712,14.45,95,971,1.6,16.03,13.0714285714286,14397.4285714286,5.14285714285714,24.4285714285714,5814.28571428571,258.964580057143,1592.14285714286,4.79725919685702,57.4639913628571,5595
1974,9,7,0.538,13.6,72,971,1.5,15.33,13.9285714285714,14576.5714285714,6.35714285714286,24.5714285714286,5685.71428571429,268.902272742857,1597.85714285714,4.79725919685702,59.6691558171429,5635
1974,9,8,1,9.7,72,970,1.2,12.13,14.7857142857143,14755.7142857143,7.57142857142857,24.7142857142857,5557.14285714286,278.839965428571,1603.57142857143,4.79725919685702,61.8743202714286,5675
1974,9,9,0.712,9.4,53,970,0.9,11.89,15.6428571428571,14934.8571428571,8.78571428571428,24.8571428571429,5428.57142857143,288.777658114286,1609.28571428571,4.79725919685702,64.0794847257143,5715
1974,9,10,0.338,8.05,57,970,1.4,10.78,16.5,15114,10,25,5300,298.7153508,1615,5.125,66.28464918,5755
1974,9,11,0.162,10.55,72,971,1.5,12.83,16.9285714285714,15563.1428571429,8.85714285714286,23.8571428571429,5357.14285714286,295.207929857143,1625.71428571429,4.79725919685702,65.5063558442857,5765.71428571429
1974,9,12,0,6.4,63,970,1.4,9.43,17.3571428571429,16012.2857142857,7.71428571428571,22.7142857142857,5414.28571428571,291.700508914286,1636.42857142857,4.79725919685702,64.7280625085714,5776.42857142857
1974,9,13,0.75,7.5,78,970,1.4,10.33,17.7857142857143,16461.4285714286,6.57142857142857,21.5714285714286,5471.42857142857,288.193087971429,1647.14285714286,4.79725919685702,63.9497691728571,5787.14285714286
1974,9,14,0.338,9.7,67,970,1.8,12.13,18.2142857142857,16910.5714285714,5.42857142857143,20.4285714285714,5528.57142857143,284.685667028571,1657.85714285714,4.79725919685702,63.1714758371429,5797.85714285714
1974,9,15,0.5,8.6,66,970,1.2,11.23,18.6428571428571,17359.7142857143,4.28571428571429,19.2857142857143,5585.71428571429,281.178246085714,1668.57142857143,4.79725919685702,62.3931825014286,5808.57142857143
1974,9,16,1,12.2,91,971,1.1,14.18,19.0714285714286,17808.8571428571,3.14285714285714,18.1428571428571,5642.85714285714,277.670825142857,1679.28571428571,4.79725919685702,61.6148891657143,5819.28571428571
1974,9,17,0.962,10,84,970,1.1,12.38,19.5,18258,2,17,5700,274.1634042,1690,5.04,60.83659583,5830
1974,9,18,0.962,11.95,93,971,1.3,13.98,19.3571428571429,18488.5714285714,2.21428571428571,18.2142857142857,5614.28571428571,272.994263885714,1660,4.79725919685702,60.5771647171429,5826.42857142857
1974,9,19,0.625,7.5,85,970,1.3,10.33,19.2142857142857,18719.1428571429,2.42857142857143,19.4285714285714,5528.57142857143,271.825123571429,1630,4.79725919685702,60.3177336042857,5822.85714285714
1974,9,20,0.288,5.25,70,970,1.4,8.49,19.0714285714286,18949.7142857143,2.64285714285714,20.6428571428571,5442.85714285714,270.655983257143,1600,4.79725919685702,60.0583024914286,5819.28571428571
1974,9,21,0.5,0.55,67,969,1.4,4.63,18.9285714285714,19180.2857142857,2.85714285714286,21.8571428571429,5357.14285714286,269.486842942857,1570,4.79725919685702,59.7988713785714,5815.71428571429
1974,9,22,0.588,3.05,66,969,1,6.68,18.7857142857143,19410.8571428571,3.07142857142857,23.0714285714286,5271.42857142857,268.317702628571,1540,4.79725919685702,59.5394402657143,5812.14285714286
1974,9,23,0.375,9.2,60,970,1.8,11.72,18.6428571428571,19641.4285714286,3.28571428571429,24.2857142857143,5185.71428571429,267.148562314286,1510,4.79725919685702,59.2800091528571,5808.57142857143
1974,9,24,0.538,11.95,66,971,1.6,13.98,18.5,19872,3.5,25.5,5100,265.979422,1480,5.075,59.02057804,5805
1974,9,25,0.288,6.4,63,970,1.5,9.43,18.3571428571429,19005.4285714286,3.71428571428571,24.5,5185.71428571429,265.979422,1481.42857142857,4.79725919685702,59.02057804,5793.57142857143
1974,9,26,0.962,10.55,52,971,1.7,12.83,18.2142857142857,18138.8571428571,3.92857142857143,23.5,5271.42857142857,265.979422,1482.85714285714,4.79725919685702,59.02057804,5782.14285714286
1974,9,27,0.75,6.4,63,970,1.7,9.43,18.0714285714286,17272.2857142857,4.14285714285714,22.5,5357.14285714286,265.979422,1484.28571428571,4.79725919685702,59.02057804,5770.71428571429
1974,9,28,0.125,4.15,64,970,1,7.58,17.9285714285714,16405.7142857143,4.35714285714286,21.5,5442.85714285714,265.979422,1485.71428571429,4.79725919685702,59.02057804,5759.28571428571
1974,9,29,0.412,4.45,64,970,1.6,7.83,17.7857142857143,15539.1428571429,4.57142857142857,20.5,5528.57142857143,265.979422,1487.14285714286,4.79725919685702,59.02057804,5747.85714285714
1974,9,30,0.712,-1.1,72,969,1.9,0,17.6428571428571,14672.5714285714,4.78571428571429,19.5,5614.28571428571,265.979422,1488.57142857143,4.79725919685702,59.02057804,5736.42857142857
1974,10,1,0.588,-1.1,66,969,1.2,0,17.5,13806,5,18.5,5700,265.979422,1490,4.955,59.02057804,5725
1974,10,2,0.088,1.4,68,969,2.2,5.33,18.1428571428571,13272.8571428571,5.35714285714286,17.5,5757.14285714286,261.302860728571,1492.85714285714,4.79725919685702,57.9828535914286,5685
1974,10,3,0.788,9.4,68,970,2,11.89,18.7857142857143,12739.7142857143,5.71428571428571,16.5,5814.28571428571,256.626299457143,1495.71428571429,4.79725919685702,56.9451291428571,5645
1974,10,4,0.912,6.95,85,970,2,9.88,19.4285714285714,12206.5714285714,6.07142857142857,15.5,5871.42857142857,251.949738185714,1498.57142857143,4.79725919685702,55.9074046942857,5605
1974,10,5,0.375,1.4,59,969,1.7,5.33,20.0714285714286,11673.4285714286,6.42857142857143,14.5,5928.57142857143,247.273176914286,1501.42857142857,4.79725919685702,54.8696802457143,5565
1974,10,6,0.538,-0.3,52,969,1.2,0,20.7142857142857,11140.2857142857,6.78571428571429,13.5,5985.71428571429,242.596615642857,1504.28571428571,4.79725919685702,53.8319557971429,5525
1974,10,7,0.462,0.25,57,969,1.8,4.39,21.3571428571429,10607.1428571429,7.14285714285714,12.5,6042.85714285714,237.920054371429,1507.14285714286,4.79725919685702,52.7942313485714,5485
1974,10,8,0,3.9,56,970,1.1,7.38,22,10074,7.5,11.5,6100,233.2434931,1510,4.92,51.7565069,5445
1974,10,9,0.212,9.45,58,970,1.7,11.93,20.7857142857143,10050.8571428571,7.14285714285714,13.5714285714286,6071.42857142857,233.2434931,1495,4.79725919685702,51.7565069,5482.14285714286
1974,10,10,0.25,12.5,51,971,1.4,14.43,19.5714285714286,10027.7142857143,6.78571428571429,15.6428571428571,6042.85714285714,233.2434931,1480,4.79725919685702,51.7565069,5519.28571428571
1974,10,11,0.838,9.15,65,970,1.7,11.68,18.3571428571429,10004.5714285714,6.42857142857143,17.7142857142857,6014.28571428571,233.2434931,1465,4.79725919685702,51.7565069,5556.42857142857
1974,10,12,1,2.75,92,969,1.1,6.44,17.1428571428571,9981.42857142857,6.07142857142857,19.7857142857143,5985.71428571429,233.2434931,1450,4.79725919685702,51.7565069,5593.57142857143
1974,10,13,0.625,6.15,80,970,2.1,9.22,15.9285714285714,9958.28571428571,5.71428571428571,21.8571428571429,5957.14285714286,233.2434931,1435,4.79725919685702,51.7565069,5630.71428571429
1974,10,14,0.662,2.2,69,969,2,5.98,14.7142857142857,9935.14285714286,5.35714285714286,23.9285714285714,5928.57142857143,233.2434931,1420,4.79725919685702,51.7565069,5667.85714285714
1974,10,15,0.838,0.85,82,969,1,4.88,13.5,9912,5,26,5900,233.2434931,1405,4.99,51.7565069,5705
1974,10,16,0.588,4.45,63,970,1.9,7.83,14.1666666666667,10220,5.25,25.5833333333333,5950,231.19749755,1398.33333333333,4.79725919685702,51.3025024533333,5702.5
1974,10,17,0.662,-2.8,65,968,1.2,0,14.8333333333333,10528,5.5,25.1666666666667,6000,229.151502,1391.66666666667,4.79725919685702,50.8484980066667,5700
1974,10,18,0.962,0,68,969,0.5,0,15.5,10836,5.75,24.75,6050,227.10550645,1385,4.79725919685702,50.39449356,5697.5
1974,10,19,0.838,1.35,57,969,1,5.29,16.1666666666667,11144,6,24.3333333333333,6100,225.0595109,1378.33333333333,4.79725919685702,49.9404891133333,5695
1974,10,20,0.162,2.25,49,969,1.8,6.03,16.8333333333333,11452,6.25,23.9166666666667,6150,223.01351535,1371.66666666667,4.79725919685702,49.4864846666667,5692.5
1974,10,21,0.088,8.05,52,970,2.3,10.78,17.5,11760,6.5,23.5,6200,220.9675198,1365,5.01,49.03248022,5690
1974,10,22,0.038,4.75,47,970,1.3,8.08,18,11837.1428571429,7.07142857142857,24.1428571428571,6071.42857142857,218.629239171429,1362.85714285714,4.79725919685702,48.5136179957143,5730.71428571429
1974,10,23,0.162,5.55,49,970,1.4,8.73,18.5,11914.2857142857,7.64285714285714,24.7857142857143,5942.85714285714,216.290958542857,1360.71428571429,4.79725919685702,47.9947557714286,5771.42857142857
1974,10,24,0.875,8.85,48,970,1.45954183653659,11.44,19,11991.4285714286,8.21428571428571,25.4285714285714,5814.28571428571,213.952677914286,1358.57142857143,4.79725919685702,47.4758935471429,5812.14285714286
1974,10,25,0.838,3.6,54,969,1.45954183653659,7.13,19.5,12068.5714285714,8.78571428571428,26.0714285714286,5685.71428571429,211.614397285714,1356.42857142857,4.79725919685702,46.9570313228571,5852.85714285714
1974,10,26,0.25,7.25,53,970,1.45954183653659,10.13,20,12145.7142857143,9.35714285714286,26.7142857142857,5557.14285714286,209.276116657143,1354.28571428571,4.79725919685702,46.4381690985714,5893.57142857143
1974,10,27,0.162,9.7,61,970,1.45954183653659,12.13,20.5,12222.8571428571,9.92857142857143,27.3571428571429,5428.57142857143,206.937836028571,1352.14285714286,4.79725919685702,45.9193068742857,5934.28571428571
1974,10,28,0.788,12.25,67,971,1.45954183653659,14.23,21,12300,10.5,28,5300,204.5995554,1350,5.115,45.40044465,5975
1974,10,29,0.962,8.6,74,970,1.45954183653659,11.23,21.1428571428571,12445.7142857143,11.6428571428571,29.5714285714286,5471.42857142857,208.106976342857,1364.28571428571,4.79725919685702,46.1787379857143,6010
1974,10,30,0.412,10,69,970,1.45954183653659,12.38,21.2857142857143,12591.4285714286,12.7857142857143,31.1428571428571,5642.85714285714,211.614397285714,1378.57142857143,4.79725919685702,46.9570313214286,6045
1974,10,31,0.625,3.9,69,970,1.45954183653659,7.38,21.4285714285714,12737.1428571429,13.9285714285714,32.7142857142857,5814.28571428571,215.121818228571,1392.85714285714,4.79725919685702,47.7353246571429,6080
1974,11,1,0,-1.4,59,969,1.45954183653659,0,21.5714285714286,12882.8571428571,15.0714285714286,34.2857142857143,5985.71428571429,218.629239171429,1407.14285714286,4.79725919685702,48.5136179928571,6115
1974,11,2,0.912,-1.1,70,969,1.45954183653659,0,21.7142857142857,13028.5714285714,16.2142857142857,35.8571428571429,6157.14285714286,222.136660114286,1421.42857142857,4.79725919685702,49.2919113285714,6150
1974,11,3,0.462,-2.5,48,968,1.3,0,21.8571428571429,13174.2857142857,17.3571428571429,37.4285714285714,6328.57142857143,225.644081057143,1435.71428571429,4.79725919685702,50.0702046642857,6185
1974,11,4,0.038,-2.5,59,968,0.7,0,22,13320,18.5,39,6500,229.151502,1450,5.15,50.848498,6220
1974,11,5,0.962,-1.95,67,969,1.4,0,21.968152866242,13301.1210191083,19.1019108280255,39.031847133758,6485.35031847134,229.62064747707,1450.63694267516,4.79725919685702,50.9526009304459,6230.3821656051
1974,11,6,0.875,2.2,70,969,1.9,5.98,21.9363057324841,13282.2420382166,19.703821656051,39.0636942675159,6470.70063694268,230.08979295414,1451.27388535032,4.79725919685702,51.0567038608917,6240.76433121019
1974,11,7,1,5,70,970,1.3,8.28,21.9044585987261,13263.3630573248,20.3057324840764,39.0955414012739,6456.05095541401,230.55893843121,1451.91082802548,4.79725919685702,51.1608067913376,6251.14649681529
1974,11,8,0.75,6.95,60,970,2,9.88,21.8726114649682,13244.4840764331,20.9076433121019,39.1273885350318,6441.40127388535,231.02808390828,1452.54777070064,4.79725919685702,51.2649097217834,6261.52866242038
1974,11,9,0.75,3.9,59,970,1.4,7.38,21.8407643312102,13225.6050955414,21.5095541401274,39.1592356687898,6426.75159235669,231.49722938535,1453.1847133758,4.79725919685702,51.3690126522293,6271.91082802548
1974,11,10,1,1.15,70,969,0.8,5.12,21.8089171974522,13206.7261146497,22.1114649681529,39.1910828025478,6412.10191082803,231.96637486242,1453.82165605096,4.79725919685702,51.4731155826752,6282.29299363057
1974,11,11,0.962,-1.4,83,969,1.6,0,21.7770700636943,13187.847133758,22.7133757961783,39.2229299363057,6397.45222929936,232.43552033949,1454.45859872611,4.79725919685702,51.577218513121,6292.67515923567
1974,11,12,0.912,-5.3,78,968,2.1,0,21.7452229299363,13168.9681528662,23.3152866242038,39.2547770700637,6382.8025477707,232.904665816561,1455.09554140127,4.79725919685702,51.6813214435669,6303.05732484076
1974,11,13,0.662,-5.8,67,968,2.1,0,21.7133757961783,13150.0891719745,23.9171974522293,39.2866242038217,6368.15286624204,233.373811293631,1455.73248407643,4.79725919685702,51.7854243740127,6313.43949044586
1974,11,14,0.288,-6.65,63,968,2,0,21.6815286624204,13131.2101910828,24.5191082802548,39.3184713375796,6353.50318471338,233.842956770701,1456.36942675159,4.79725919685702,51.8895273044586,6323.82165605096
1974,11,15,0.538,-4.45,70,968,1.3,0,21.6496815286624,13112.3312101911,25.1210191082803,39.3503184713376,6338.85350318471,234.312102247771,1457.00636942675,4.79725919685702,51.9936302349045,6334.20382165605
1974,11,16,0.875,-4.75,97,968,1.1,0,21.6178343949045,13093.4522292994,25.7229299363057,39.3821656050955,6324.20382165605,234.781247724841,1457.64331210191,4.79725919685702,52.0977331653503,6344.58598726115
1974,11,17,1,-0.85,86,969,1.8,0,21.5859872611465,13074.5732484076,26.3248407643312,39.4140127388535,6309.55414012739,235.250393201911,1458.28025477707,4.79725919685702,52.2018360957962,6354.96815286624
1974,11,18,0.375,-2.25,64,969,0.9,0,21.5541401273885,13055.6942675159,26.9267515923567,39.4458598726115,6294.90445859873,235.719538678981,1458.91719745223,4.79725919685702,52.305939026242,6365.35031847134
1974,11,19,0.5,-1.95,62,969,1.9,0,21.5222929936306,13036.8152866242,27.5286624203822,39.4777070063694,6280.25477707006,236.188684156051,1459.55414012739,4.79725919685702,52.4100419566879,6375.73248407643
1974,11,20,0.538,-5.55,60,968,1.4,0,21.4904458598726,13017.9363057325,28.1305732484076,39.5095541401274,6265.6050955414,236.657829633121,1460.19108280255,4.79725919685702,52.5141448871338,6386.11464968153
1974,11,21,0.162,-4.45,55,968,1.5,0,21.4585987261147,12999.0573248408,28.7324840764331,39.5414012738853,6250.95541401274,237.126975110191,1460.82802547771,4.79725919685702,52.6182478175796,6396.49681528662
1974,11,22,0.038,-1.65,57,969,1.7,0,21.4267515923567,12980.178343949,29.3343949044586,39.5732484076433,6236.30573248408,237.596120587261,1461.46496815287,4.79725919685702,52.7223507480255,6406.87898089172
1974,11,23,0.038,-6.35,55,968,1.2,0,21.3949044585987,12961.2993630573,29.9363057324841,39.6050955414013,6221.65605095541,238.065266064331,1462.10191082803,4.79725919685702,52.8264536784713,6417.26114649681
1974,11,24,0.162,-10.3,52,967,1.2,0,21.3630573248408,12942.4203821656,30.5382165605096,39.6369426751592,6207.00636942675,238.534411541401,1462.73885350318,4.79725919685702,52.9305566089172,6427.64331210191
1974,11,25,0.038,-11.1,54,967,1.4,0,21.3312101910828,12923.5414012739,31.140127388535,39.6687898089172,6192.35668789809,239.003557018471,1463.37579617834,4.79725919685702,53.0346595393631,6438.02547770701
1974,11,26,0.212,-6.65,51,968,2,0,21.2993630573248,12904.6624203822,31.7420382165605,39.7006369426752,6177.70700636943,239.472702495541,1464.0127388535,4.79725919685702,53.1387624698089,6448.4076433121
1974,11,27,0.625,-4.7,63,968,1.1,0,21.2675159235669,12885.7834394904,32.343949044586,39.7324840764331,6163.05732484076,239.941847972611,1464.64968152866,4.79725919685702,53.2428654002548,6458.7898089172
1974,11,28,0.538,-5.8,65,968,1.7,0,21.2356687898089,12866.9044585987,32.9458598726115,39.7643312101911,6148.4076433121,240.410993449682,1465.28662420382,4.79725919685702,53.3469683307006,6469.17197452229
1974,11,29,0.25,-6.1,50,968,0.8,0,21.203821656051,12848.025477707,33.5477707006369,39.796178343949,6133.75796178344,240.880138926752,1465.92356687898,4.79725919685702,53.4510712611465,6479.55414012739
1974,11,30,1,-8.05,70,968,0.5,0,21.171974522293,12829.1464968153,34.1496815286624,39.828025477707,6119.10828025478,241.349284403822,1466.56050955414,4.79725919685702,53.5551741915924,6489.93630573248
1974,12,1,0.75,-9.75,62,967,1,0,21.140127388535,12810.2675159236,34.7515923566879,39.859872611465,6104.45859872611,241.818429880892,1467.1974522293,4.79725919685702,53.6592771220382,6500.31847133758
1974,12,2,0.788,-9.2,67,967,1.2,0,21.1082802547771,12791.3885350318,35.3535031847134,39.8917197452229,6089.80891719745,242.287575357962,1467.83439490446,4.79725919685702,53.7633800524841,6510.70063694268
1974,12,3,0.412,-11.1,61,967,1.5,0,21.0764331210191,12772.5095541401,35.9554140127389,39.9235668789809,6075.15923566879,242.756720835032,1468.47133757962,4.79725919685702,53.8674829829299,6521.08280254777
1974,12,4,0.712,-6.4,65,968,1.3,0,21.0445859872611,12753.6305732484,36.5573248407643,39.9554140127389,6060.50955414013,243.225866312102,1469.10828025478,4.79725919685702,53.9715859133758,6531.46496815287
1974,12,5,0.412,-4.15,54,968,1.4,0,21.0127388535032,12734.7515923567,37.1592356687898,39.9872611464968,6045.85987261147,243.695011789172,1469.74522292994,4.79725919685702,54.0756888438217,6541.84713375796
1974,12,6,0.5,-3.3,58,968,1.3,0,20.9808917197452,12715.872611465,37.7611464968153,40.0191082802548,6031.2101910828,244.164157266242,1470.3821656051,4.79725919685702,54.1797917742675,6552.22929936306
1974,12,7,0.375,-13.65,58,967,2,0,20.9490445859873,12696.9936305732,38.3630573248408,40.0509554140127,6016.56050955414,244.633302743312,1471.01910828025,4.79725919685702,54.2838947047134,6562.61146496815
1974,12,8,0.25,-17.5,58,966,1.2,0,20.9171974522293,12678.1146496815,38.9649681528662,40.0828025477707,6001.91082802548,245.102448220382,1471.65605095541,4.79725919685702,54.3879976351592,6572.99363057325
1974,12,9,0.412,-8.35,53,968,2,0,20.8853503184713,12659.2356687898,39.5668789808917,40.1146496815287,5987.26114649681,245.571593697452,1472.29299363057,4.79725919685702,54.4921005656051,6583.37579617834
1974,12,10,0.338,-2.2,51,969,1.2,0,20.8535031847134,12640.3566878981,40.1687898089172,40.1464968152866,5972.61146496815,246.040739174522,1472.92993630573,4.79725919685702,54.596203496051,6593.75796178344
1974,12,11,0.088,-4.45,44,968,1.1,0,20.8216560509554,12621.4777070064,40.7707006369427,40.1783439490446,5957.96178343949,246.509884651592,1473.56687898089,4.79725919685702,54.7003064264968,6604.14012738853
1974,12,12,0.162,-14.45,51,966,0.9,0,20.7898089171975,12602.5987261146,41.3726114649682,40.2101910828025,5943.31210191083,246.979030128662,1474.20382165605,4.79725919685702,54.8044093569427,6614.52229299363
1974,12,13,0.162,-13.3,52,967,0.9,0,20.7579617834395,12583.7197452229,41.9745222929936,40.2420382165605,5928.66242038217,247.448175605732,1474.84076433121,4.79725919685702,54.9085122873885,6624.90445859873
1974,12,14,0.125,-8.9,53,967,0.8,0,20.7261146496815,12564.8407643312,42.5764331210191,40.2738853503185,5914.0127388535,247.917321082803,1475.47770700637,4.79725919685702,55.0126152178344,6635.28662420382
1974,12,15,0.462,-4.45,60,968,1.1,0,20.6942675159236,12545.9617834395,43.1783439490446,40.3057324840764,5899.36305732484,248.386466559873,1476.11464968153,4.79725919685702,55.1167181482803,6645.66878980892
1974,12,16,0.962,-10,78,967,1.5,0,20.6624203821656,12527.0828025478,43.7802547770701,40.3375796178344,5884.71337579618,248.855612036943,1476.75159235669,4.79725919685702,55.2208210787261,6656.05095541401
1974,12,17,1,-14.45,94,966,0.7,0,20.6305732484076,12508.2038216561,44.3821656050955,40.3694267515924,5870.06369426752,249.324757514013,1477.38853503185,4.79725919685702,55.324924009172,6666.43312101911
1974,12,18,0.912,-14.7,70,966,0.9,0,20.5987261146497,12489.3248407643,44.984076433121,40.4012738853503,5855.41401273885,249.793902991083,1478.02547770701,4.79725919685702,55.4290269396178,6676.8152866242
1974,12,19,0.662,-12.8,72,967,0.6,0,20.5668789808917,12470.4458598726,45.5859872611465,40.4331210191083,5840.76433121019,250.263048468153,1478.66242038217,4.79725919685702,55.5331298700637,6687.1974522293
1974,12,20,0.962,-10.85,91,967,0.5,0,20.5350318471338,12451.5668789809,46.187898089172,40.4649681528662,5826.11464968153,250.732193945223,1479.29936305732,4.79725919685702,55.6372328005096,6697.5796178344
1974,12,21,0.875,-11.4,82,967,0.6,0,20.5031847133758,12432.6878980892,46.7898089171974,40.4968152866242,5811.46496815287,251.201339422293,1479.93630573248,4.79725919685702,55.7413357309554,6707.96178343949
1974,12,22,0.338,-9.2,67,967,2,0,20.4713375796178,12413.8089171975,47.3917197452229,40.5286624203822,5796.8152866242,251.670484899363,1480.57324840764,4.79725919685702,55.8454386614013,6718.34394904459
1974,12,23,1,-8.35,88,968,2.4,0,20.4394904458599,12394.9299363057,47.9936305732484,40.5605095541401,5782.16560509554,252.139630376433,1481.2101910828,4.79725919685702,55.9495415918471,6728.72611464968
1974,12,24,0.875,-11.9,88,967,0.8,0,20.4076433121019,12376.050955414,48.5955414012739,40.5923566878981,5767.51592356688,252.608775853503,1481.84713375796,4.79725919685702,56.053644522293,6739.10828025478
1974,12,25,0.962,-11.65,92,967,1.8,0,20.375796178344,12357.1719745223,49.1974522292994,40.6242038216561,5752.86624203822,253.077921330573,1482.48407643312,4.79725919685702,56.1577474527389,6749.49044585987
1974,12,26,1,-5.3,93,968,1.7,0,20.343949044586,12338.2929936306,49.7993630573248,40.656050955414,5738.21656050955,253.547066807643,1483.12101910828,4.79725919685702,56.2618503831847,6759.87261146497
1974,12,27,1,-4.75,97,968,1.9,0,20.312101910828,12319.4140127389,50.4012738853503,40.687898089172,5723.56687898089,254.016212284713,1483.75796178344,4.79725919685702,56.3659533136306,6770.25477707006
1974,12,28,1,-1.9,95,969,1.9,0,20.2802547770701,12300.5350318471,51.0031847133758,40.7197452229299,5708.91719745223,254.485357761783,1484.3949044586,4.79725919685702,56.4700562440764,6780.63694267516
1974,12,29,0.75,-8.65,74,967,1.1,0,20.2484076433121,12281.6560509554,51.6050955414013,40.7515923566879,5694.26751592357,254.954503238853,1485.03184713376,4.79725919685702,56.5741591745223,6791.01910828025
1974,12,30,0.588,-8.6,65,967,1.7,0,20.2165605095541,12262.7770700637,52.2070063694268,40.7834394904459,5679.61783439491,255.423648715924,1485.66878980892,4.79725919685702,56.6782621049682,6801.40127388535
1974,12,31,1,-6.65,95,968,0.9,0,20.1847133757962,12243.898089172,52.8089171974522,40.8152866242038,5664.96815286624,255.892794192994,1486.30573248408,4.79725919685702,56.782365035414,6811.78343949045
1975,1,1,0.962,-12.5,89,967,1.1,0,20.1528662420382,12225.0191082803,53.4108280254777,40.8471337579618,5650.31847133758,256.361939670064,1486.94267515924,4.79725919685702,56.8864679658599,6822.16560509554
1975,1,2,0.662,-7.75,72,968,1.7,0,20.1210191082803,12206.1401273885,54.0127388535032,40.8789808917197,5635.66878980892,256.831085147134,1487.57961783439,4.79725919685702,56.9905708963057,6832.54777070064
1975,1,3,0.5,-6.4,64,968,1.2,0,20.0891719745223,12187.2611464968,54.6146496815287,40.9108280254777,5621.01910828025,257.300230624204,1488.21656050955,4.79725919685702,57.0946738267516,6842.92993630573
1975,1,4,0.25,-10.8,56,967,0.8,0,20.0573248407643,12168.3821656051,55.2165605095541,40.9426751592357,5606.36942675159,257.769376101274,1488.85350318471,4.79725919685702,57.1987767571975,6853.31210191083
1975,1,5,0.412,-8.9,72,967,0.7,0,20.0254777070064,12149.5031847134,55.8184713375796,40.9745222929936,5591.71974522293,258.238521578344,1489.49044585987,4.79725919685702,57.3028796876433,6863.69426751592
1975,1,6,0.25,-6.65,54,968,0.6,0,19.9936305732484,12130.6242038217,56.4203821656051,41.0063694267516,5577.07006369427,258.707667055414,1490.12738853503,4.79725919685702,57.4069826180892,6874.07643312102
1975,1,7,0.462,-6.95,42,968,0.9,0,19.9617834394904,12111.7452229299,57.0222929936306,41.0382165605096,5562.4203821656,259.176812532484,1490.76433121019,4.79725919685702,57.511085548535,6884.45859872611
1975,1,8,0.788,-5.85,52,968,0.8,0,19.9299363057325,12092.8662420382,57.6242038216561,41.0700636942675,5547.77070063694,259.645958009554,1491.40127388535,4.79725919685702,57.6151884789809,6894.84076433121
1975,1,9,0.538,-5,76,968,1.1,0,19.8980891719745,12073.9872611465,58.2261146496815,41.1019108280255,5533.12101910828,260.115103486624,1492.03821656051,4.79725919685702,57.7192914094268,6905.22292993631
1975,1,10,0.25,-3.9,67,968,2,0,19.8662420382166,12055.1082802548,58.828025477707,41.1337579617834,5518.47133757962,260.584248963694,1492.67515923567,4.79725919685702,57.8233943398726,6915.6050955414
1975,1,11,0.875,-19.7,69,966,3,0,19.8343949044586,12036.2292993631,59.4299363057325,41.1656050955414,5503.82165605096,261.053394440764,1493.31210191083,4.79725919685702,57.9274972703185,6925.9872611465
1975,1,12,0.788,-23.6,88,965,1.8,0,19.8025477707006,12017.3503184713,60.031847133758,41.1974522292994,5489.17197452229,261.522539917834,1493.94904458599,4.79725919685702,58.0316002007643,6936.36942675159
