"JulianDay","Cloud","AirTemp","Humidity","AirPressure","WindSpeed","Precipitation","InflowTemp","TP","DOC","NO3","NH4","SO4","Fe2","Ca2","pH","Fe3","SiO2"
115,1.18753820885652,4.90080809612351,79.8334346022,969.316376123226,2.19615900065646,0,5.63937111522985,7.84777339816144,17155.4301904713,37.2185348710465,57.4967625144552,2229.45839383724,267.956120608874,1184.54232553083,4.77761702260945,38.8866658233019,3784.47860378663
116,0.553627601205141,9.12176788006075,83.1153805568939,969.237760921826,1.50040277436714,0,11.1040518754856,21.0674742331559,22567.6398494516,229.328901070758,23.3318437209773,-326.633957791169,78.4229314693144,1147.01623431199,4.72181477516951,33.6023984251283,2861.15014238138
117,0.395681201732418,6.33196992669682,79.9229511301297,970.911780752555,1.19122743210097,4.35790807617299,14.7673077373063,19.3378309651,18497.26202239,-12.3917747967463,129.180062340736,-1188.38258047911,308.756256593929,1846.63891945012,4.81731734798472,62.8390781380566,2427.97637677386
118,0.592785478385377,8.58869936839136,113.92539911914,969.80705225974,1.75999998999728,1.23996367056641,7.82284664881357,26.8599273485494,18787.8486609428,83.8379327740715,65.0659220620222,7701.24382399631,364.508215340526,1458.1635077245,4.75400827630874,19.1628426260632,3627.68356601256
119,0.190865606956543,8.11054434619203,93.2379146712064,970.936164900067,2.30343485984315,0,12.0028790553693,42.7607137884105,25091.1866079655,155.182365808067,49.9231064722088,2049.06449596114,368.500325644362,2430.56084530768,4.88500723181624,58.2324937268318,4570.22946558677
120,0.541135016657021,8.2304989142284,86.4363178192328,968.983577298731,1.75030584220652,0,10.0900915703348,20.6824707537917,20807.7824573531,95.4629156872477,87.8694651408925,6652.00712914265,222.980007767511,1387.31502651733,4.73500453427246,63.916744615227,3854.1186426821
121,1.05426468283619,8.16711190143849,75.3560206646548,969.834056764455,1.19370444261504,8.12620036120632,14.1223174390189,19.6519192717083,22198.8135050615,69.7923985839159,81.1874252103873,5014.4836653829,339.428011897706,2035.2717734428,4.80275308819661,38.8524593798203,3500.90033376224
122,0.500793376519559,14.0926415315544,83.424066212449,969.886750438635,0.8193418278479,1.28685676374848,8.92481413031375,20.1962320719241,16829.0700601774,23.2761863947294,17.3700461760962,6600.89333686203,135.949598099824,2802.99859561368,4.7604210271059,60.411994313964,3624.38978153789
123,0.67628941772027,18.7684928163095,106.823694453352,971.660975455532,1.21078073939018,0,14.5725330491092,14.1828366689017,20935.3409170655,-56.2610294395549,51.0803417492139,2978.01448150759,164.13804011887,1810.13704645863,4.79276604965564,62.6521931977777,3946.98409147433
124,0.837040141766498,15.9031821226415,103.947094788285,971.440401130413,1.53168485139176,0,18.2475657329669,12.6630186006107,20801.5270653111,-35.6443863597928,79.1043493246703,2292.87842904794,326.540088827536,2021.41763380567,4.8046484364151,2.33892967295143,3555.77395971724
125,0.623505869776662,8.37052719924904,87.2376784980799,970.690635032902,2.4123054090448,0.945226451637529,12.2813382099897,4.98191401082363,9120.5734550438,155.507880369782,82.5781049596866,4447.01339026747,248.340641149234,903.257238102846,4.9507701600679,70.6715625761251,4305.25055789537
126,0.912968068079028,1.55597333034258,92.7028110421385,970.597719104214,1.65181129745292,1.81214299094125,16.2414567890002,11.587669221126,17706.4510603053,97.4284638958015,50.2851109873648,5057.38588241793,232.900815454527,1325.42400599798,4.81899433032003,75.2943987411963,3873.72372989672
127,0.132395685530175,10.0263629444531,56.3732063675072,970.200844206829,2.45623050856088,7.16556442992803,6.69835673248493,12.494528806815,20120.3940647932,78.1734431198853,-7.78855883234291,991.17694641188,349.905700414224,1481.66638857317,4.98239190485203,51.5236289777004,3791.65577146508
128,0.541516573615741,16.9640625285948,91.1847096568469,969.035505893927,2.18161248791844,0.799619320164796,18.8806717966395,7.273753554519,16221.9059278348,-39.7528538894927,35.4648201497393,999.074857059864,63.3172919307977,1492.98074692327,4.9456224190476,31.2997122079511,3007.18340289593
129,0.0131669752878152,5.30435889435959,77.8106902251399,970.217085510009,1.95533381345987,0,13.6397790769209,10.5293258660515,20981.4908924417,119.483113601596,32.4452583106258,7256.63681369131,385.340628988283,1803.1559160249,4.77676498387201,66.9981979626719,5161.76511196871
130,0.524686184193122,9.61055269005087,94.7025699029779,970.988972429874,1.19264346555716,0,9.33318978373734,10.2859902280025,25795.2820034408,102.571027172332,50.6681109164085,7327.18325870302,135.066830868979,1608.89556750195,4.95324716834618,81.6415308558681,4682.5058418409
131,-0.349541026207702,6.75952215399747,76.3752803159588,970.551502274903,1.7820048649026,4.12109128083012,11.1627341387699,-1.46123285442915,18869.8069248096,236.963769292097,-10.8170782648426,4482.49240893044,388.937268428101,1905.33267495371,4.81603548447642,70.5703013633524,5141.30509369546
132,0.891344577954607,8.93727658844656,69.4573906684003,970.202550320412,1.07619357485422,0,9.94502476971629,12.1589825369255,20876.1121834156,32.0351628914824,7.79690353089252,7770.1495872164,51.4372807707428,2004.16770552174,4.75399980751238,60.4433461735859,3624.68369719513
133,0.370612017036492,0.260225764273597,94.262255780268,969.890114948634,1.99886221307681,8.95286775063783,10.6463115041692,12.3978723129814,27289.5890163302,150.747329256275,11.0944989597469,2013.7211564693,204.827536677908,898.79877315415,4.80772041582922,39.653048645193,4877.89332976241
134,0.815061152362511,4.78195379829398,114.641565528222,968.996520131175,2.10617444995485,1.65654603601762,10.4620913431551,22.7518977082798,23581.9975210053,-45.5075682959419,20.5114094606289,1934.43422074923,333.689182396046,1975.00310249281,4.73881680788051,53.0953767194265,5976.08918857183
135,1.10952922500979,13.5600924345482,99.3563600918167,970.467177163212,1.36564096444959,11.7326936132437,18.9209230997396,25.0072112675736,12813.7487028259,291.7876832199,47.7387257024777,2707.32769753593,188.759262863752,1572.05651038393,4.78671336452109,59.6947123940246,3301.23112042204
136,0.920783325127672,11.1191165121962,56.4320667669814,970.301227413345,1.30044360650802,0.220312311743404,10.0527138349072,19.6839667036219,13564.1622554822,15.4395594406784,5.79128458961796,5702.88197033812,231.919569603984,1471.92093528712,4.80143838919098,43.7241216941387,3987.00724672749
137,0.809852824507121,12.4984369991472,78.1701689118186,970.668588157848,1.83781585524372,3.13726433836969,9.90110214949335,15.2117866542885,27914.4144439462,-62.1758518516904,42.4862431026528,3904.34844758594,342.92438918591,1486.38873134727,5.27566611506452,64.818117539829,4957.54287338273
138,0.473252042432363,12.577272637078,69.4646851203947,970.684038483361,2.33175131771089,0,21.6007987465092,5.81385994470705,16768.6055372045,142.026776512396,27.2178208158072,5060.50621973694,437.492507484205,1738.10882387375,4.81902327657902,38.2552037756043,4433.49472431178
139,0.728740582454879,12.834832800778,77.6561522215886,970.678165377913,1.63162277591396,5.7046796028213,6.33698448898333,22.1015224352421,21829.2746797272,96.7440683505525,-14.6061505322272,-1152.65620886814,182.552933950175,1121.9457990822,4.76987035253442,59.5700730181349,5006.02189406641
140,0.612971109021613,7.93662369457189,62.4614456642345,971.09560355174,2.60142835186296,11.5401031678198,11.1117121658885,-5.55085918325868,32875.2730232921,261.824884850926,16.723100385995,2804.09591461305,380.666832047119,37.6405467721247,4.7972011579785,27.4309311104047,4970.33885042197
141,0.704872622460042,5.79326504854318,90.3866554495286,971.317271228356,2.37022316438963,2.70588851527737,15.7445712612936,18.4453732081608,25927.6523025773,92.4371197515165,55.004508202495,2930.2871215083,241.100330439743,421.506572869405,4.75395430190404,91.6120621879654,4320.35428063155
142,1.10790043931244,12.2070656640376,53.7773681702099,971.579127511098,2.01596240337177,9.55600238064158,10.7624887636384,16.171647796281,26736.1587945691,-103.719377299701,23.4958371167829,1081.72485035713,224.362375549791,1680.99221462572,4.74860169545886,106.76302838977,5152.76462692893
143,0.298106367249737,15.0644869998996,73.0328386990135,971.029728947625,2.2667430377897,3.59451701183419,17.7275688878317,10.2692422784138,22295.5208534735,26.4468552582869,75.1653439277957,5443.69914517203,410.772780069704,1358.22044680799,4.97160214022984,117.480183732818,3182.46380224535
144,0.687139600525591,7.42996554161854,65.9673202686228,971.194926241831,2.03493782778217,0.725443754447093,4.12802455826919,10.0413948626548,36020.9372699972,128.812031462535,10.9406943420849,3796.71807052881,313.13815942722,1492.98305907071,4.59755039404587,61.7672933647562,4240.44187981274
145,0.848538309356219,15.5582573026807,60.3238129765683,970.993131525782,2.07902240400226,10.9341700300804,14.1891199164502,11.0064521753985,19773.1376635146,-6.72887612908662,77.9669824956899,6963.96383046432,328.02474477866,1395.18151655233,4.73270986064908,97.0963458832304,4191.13220663196
146,0.472365299964884,12.6950389282039,94.2230258260179,970.17021332879,0.792267260215491,8.95548957855561,19.1000305167679,14.2627800222505,30922.7481973068,38.2271252215498,38.2177433084187,1403.95791059383,301.335025505741,2218.27302348779,4.81728343260598,34.7940651962909,4836.40449861364
147,0.302714191452707,12.8485998366687,60.0844588460855,969.206560282684,1.85449731638496,10.0834875416256,24.6622939606758,12.6874329332958,28917.3602467188,-39.7670932916306,28.2200632051434,-613.41329787638,346.025215084691,1862.99643918583,4.87518429948223,87.6298557826712,4491.11402386806
148,0.636931078374629,15.5306701999479,99.6158562713314,970.915832660371,1.49512435328052,0,19.7975402004539,23.5358721872745,24349.167773386,-0.0122182925970264,40.9541655303636,2335.59295511985,428.152252563784,1609.90181545499,4.61703301947053,66.950544166851,4811.88922539127
149,0.305029456812584,8.96658317068504,87.1497037522013,971.088324078746,1.36667865884973,11.6606054036568,12.9387086727558,11.1576915847314,11759.3836144114,-21.8706772665086,4.88537682315897,3416.28441801278,628.294942597185,1279.42675771748,4.84739809650036,50.4771891987149,3803.0661928224
150,0.470369929059618,13.3659996852951,91.2190203062475,971.54168229851,0.879258352538026,0,13.0216727548269,5.65651199054586,27453.1432755104,39.986709397317,50.0999840725027,4673.25097246268,493.556601010453,2695.44505302624,4.71172241801231,33.4310753046559,4551.16448454823
151,0.324203919597096,19.0158806947489,95.0556276681376,971.136162060079,1.01150440046686,2.12192056943115,11.9436868770443,18.5110345053148,21086.5991168347,21.0681662981988,4.03284513209261,3003.93701226279,64.5539867664636,1394.12313877854,4.69289054316557,94.6978409679101,4442.93575486178
152,0.412390332953316,23.466580894204,55.1313813560387,970.600324231882,1.55038323845982,0,8.93654211691798,14.1566214657886,27837.7204755477,73.4491736442086,12.0720508456339,4537.31653957203,197.534829986066,2355.24947942548,4.92247628701084,46.2719139987356,4821.01596378656
153,0.600099551264786,15.4414852657605,104.784010606523,970.867121986797,1.98068880667962,11.1750722979012,12.3259940867034,8.22031414515651,23564.079516715,51.6854562516341,31.8623219427696,1334.99208717495,428.718555132189,1517.27268207843,4.80359290266972,42.384772084237,3949.99400736149
154,0.636121252895757,13.0166741187548,79.6363867745853,971.404320928854,1.73485817836028,1.5352474138581,15.7893016525446,18.9554929097621,21210.5812940033,8.43677048074962,-3.58568146289226,1988.48188175971,343.322108383594,1645.51472484438,4.68510094671175,66.0091159359265,4993.03647074243
155,0.610760805388452,15.1361903006531,113.577603193842,971.020763269281,1.62298353312482,3.60292464456763,18.3888526225505,12.4494312620494,25816.1468828334,-1.2230889361972,24.7089772791943,5821.66250373256,307.58816373532,1862.83591405749,4.66860152501105,71.650370553776,4954.33191431798
156,0.490211788607835,12.9343778771938,79.816765970939,970.354503046105,0.84892385042248,0,15.5953906208798,14.1437736487196,28057.0526292875,23.4077126066398,37.1785849894006,-636.433784700816,347.812748697454,1615.40129635378,4.68018785072799,88.2122388330173,5025.17964897636
157,0.273278881518475,16.5062077753432,80.2481829453347,970.689252188482,1.34425064577051,6.95038321406668,22.0590127377933,11.5549077625834,19847.1259522283,0.562692942891083,16.8516443262186,3058.35056997357,-12.2481515293977,2158.97915021772,4.94076378296732,95.4247573975835,5233.39108980908
158,0.410944906756127,16.3073349298526,80.8685152937104,971.329077891266,2.09896447407241,7.41289104492738,14.3986043190275,21.4270190945763,33567.2126655979,34.9659066185325,32.9968632696932,843.767241245177,464.676739835702,1669.91707791541,4.90582625324679,65.0673450832161,5560.19719416769
159,-0.0253092998438859,13.5387520339294,75.3008492887103,970.825932203285,2.1726933517066,2.00864463782666,13.1371954960628,12.5316405807141,32041.2098842335,-9.09907123511358,2.80771978313594,6906.46219814408,380.115629246074,1673.45746638339,4.86824813383699,8.37191363945637,4749.71771475865
160,0.681693806437313,19.2981019975463,90.7554395880722,971.449374242494,1.45627480823275,5.37737861334574,13.844771822043,13.0883914801707,32525.5734681849,6.55325295530047,11.0288405668111,7910.87871982181,416.428656704324,1924.76677919212,4.6399884853034,59.7451216300282,4856.38524857465
161,0.35214494372183,18.056142165548,72.9930147233979,970.80304686367,1.5425452601968,0,22.1726085651621,14.9106309388773,7741.56991983081,66.0374268147354,23.8178849556072,3648.4029885889,156.777689283961,917.257117067159,4.86464003433025,64.0250049106839,4226.62434660521
162,0.329352038485572,23.1698454454569,100.29917840476,971.548842521607,1.16907059859117,0,23.4043911595074,13.5600352557284,22393.5260333555,41.1190365029046,35.7102068987283,1253.25956645824,385.43889962225,1586.41982798961,4.97970620542737,39.5966722770083,4327.40861404231
163,0.744549537829333,8.18119062973424,70.4265774238728,971.734278820976,1.88321466551866,5.89908562998119,19.9806817381123,14.1602201487981,29522.9074694916,48.6538717524591,11.916064061969,6688.5442968061,574.50163478113,2687.57883510139,4.96762078785043,88.4155804273696,4247.01807558487
164,1.0270789116281,19.0864242531665,55.1509132409807,971.392658420489,1.41201199226097,0,17.9070196817935,14.7531964599032,22352.1256536591,-45.882158099765,41.4583448198244,-958.65647073508,286.061213205511,2435.83012226222,4.60993554341438,80.6501726075751,4993.24430246823
165,-0.0124545583454352,19.4550167934034,91.4333148692298,971.126562368103,1.19716992360319,8.75239581651775,16.2657476585131,13.6819560746494,15518.7620759586,-14.9447409076041,43.6551119913675,5360.74906703859,217.240453427272,1314.89549259912,4.89057881144599,31.421546545117,3919.53828561025
166,0.723406380610014,16.2618379855176,91.034610601625,971.356336518635,1.27369860680569,2.48319378083526,17.600791401267,18.5335756858754,37517.0908233753,29.3240372711871,36.5124140685648,2145.43983732174,395.832892756341,3098.83569893072,4.66284383483815,105.97153615073,5781.6856804318
167,0.56613487973579,16.7741046494852,84.2500563075864,971.249145960158,0.723465050730826,0,14.6639849166945,-0.304220830662983,32259.2138317254,-119.88593732972,28.530982966212,174.593990060795,437.89868124228,1544.023595749,4.92581260917277,120.863136553053,4879.30799617922
168,0.211417137339905,21.7081565342912,76.4756955970286,971.634527827737,1.07250418574069,11.4537772762484,17.3018842135552,26.9023738259265,32840.7220287746,-75.7865734306409,23.3874232408514,1766.40984506833,351.016030057172,1677.51655288501,4.80911653084409,58.1973154686889,4645.87604202066
169,0.842059922117639,18.4893577556379,77.7988481155433,972.353164336739,0.888198913632627,6.90554351907715,15.6469643128444,12.2196834371632,31282.5578766185,100.743456689906,52.9931690743856,7047.80554612183,251.808719732521,2864.6387152779,4.83058627362743,87.4658238809119,4877.14957657723
170,1.03301551925136,17.4951828881545,81.3657936707215,971.526356043052,1.71753799882759,0,19.7338852395528,18.5164515093436,16292.7149993195,82.3424877526621,26.3175675476476,8338.08056586319,425.214563473225,2441.99774718678,4.86453198343342,81.3855406019835,4546.08234581415
171,0.69953961880104,23.1349190933336,86.0444290697422,971.415743258724,1.64836446227783,5.91181056391742,20.8653474958081,10.4029577810098,22225.5039731592,-33.1968596706741,34.6827204969546,-3772.47976786581,205.196259486875,1721.31115451476,4.81480217729095,48.3694182317224,5566.45011734238
172,0.972859105463391,22.1692866574586,87.6179477621585,971.266234146064,1.86438715906283,0,22.1136487060257,19.1553242501325,38954.4993066392,-18.3081558266518,36.5140839894718,1945.20250399012,372.021497809648,1228.74879820506,4.62595402523624,78.8680574113241,3595.75649742759
173,0.0851541342546688,17.1900547566171,85.9160073326571,971.79042836372,1.68803160687673,3.79551920201442,16.2963138266164,5.00632842110188,20142.6789220075,110.826463690332,35.2411075727881,4383.28937056944,103.499625375488,726.63991490771,4.92474528102527,111.872241992104,4879.75164417608
174,0.525978051194447,14.7658432727551,94.6568730724408,972.363606940985,1.6385710171892,9.33834472345872,15.9071323147054,13.4534735823203,36365.4582929459,49.4431887262358,10.3066674772814,5027.34423855346,260.909926601944,2680.81840885509,4.78779838862592,53.0834964055509,4811.38900754144
175,0.474629503631698,17.247795858486,87.2994077838619,971.805561429653,1.40095459400786,5.86400476469539,17.4267082499224,17.2724007865745,15679.1772820494,-101.583948015493,39.8306535150011,7458.47036129257,290.566653322617,2290.62999851631,4.79624294978276,53.3141434788114,3820.61369638944
176,0.389591097943989,17.2275104586919,82.4974376540648,972.164804959615,1.53713166995645,0,17.7276673212166,16.3876846358403,16997.3687114065,50.7362167154267,29.1205123193087,-1090.2000183381,349.332691535008,2475.34930368449,5.03305785430141,105.087836126972,3645.49015349393
177,0.956926336794987,20.8189952737413,84.2647417382211,972.223216153612,1.54085187907507,0,21.9184964338847,19.6532958695454,21500.6996680289,129.910217881458,62.9704581834024,5954.19473028415,297.592089488702,1213.37359386816,4.82286074924229,56.0845365763737,4262.11704746956
178,0.962108501221316,21.9191105236349,82.8427888625873,971.391600416084,1.03283315116527,10.3533317487595,13.7009720538096,12.1702595782083,36011.0228402475,53.8405981221529,21.3657220709257,2723.9491983284,687.004204328304,1970.38434460054,4.80560909456954,141.540050523564,4617.6528242233
179,0.709759780559833,14.0764749616921,104.850161028839,971.417090607159,1.27164937069708,10.0917326015317,14.2299830069021,27.1265066111171,20214.5779935905,41.6621949584697,13.9399142362766,4329.82378892453,187.939083574167,1523.7687104244,4.79681223393363,86.1465979356124,5144.9731090903
180,0.27726486246429,21.3066921194649,77.9244017415906,971.125771002374,1.98086781309948,0,24.4142117015687,10.5215761332764,31784.9328422538,-60.6165610453894,23.9714185318626,4965.32829000428,310.154080841071,1281.09680179657,4.76132256493198,78.2357876477536,3089.85334211526
181,0.465308501603306,27.7131121888916,80.5992671945656,970.969276700611,1.93824747176162,8.91579598929269,13.8686448394073,4.87688959791315,32844.4356381187,40.0636186728002,19.9153768484106,1602.85236063583,488.552246479809,2621.00120571169,5.00668024562774,96.7677709414329,3971.69422446559
182,0.370380344563151,20.9067771725103,85.7317872390618,971.104470294879,0.871718249783341,8.65079643862184,18.6028586204319,13.0537558777203,17861.5318423106,16.2999750949155,35.8505886476253,1360.43967763188,606.552905739397,1931.56527284876,4.91020093394484,106.456415053123,4253.75644190418
183,-0.137716488643857,14.3330208296953,100.866216719333,971.669244642652,1.22030335383267,0.0223049086760296,18.8885836161443,15.1777004223305,29213.8803195983,23.6116124224243,1.67640742429552,-722.990020224456,556.096453571244,1676.12897540235,4.73695805871418,110.698189952744,4486.28032267969
184,1.21688946968633,18.8073248922859,93.3704172039077,971.922148386254,1.48859302289576,0,19.6729542663544,23.9196556297752,25737.490476884,-48.435073875772,42.9013308267403,3706.60362294447,243.026649463424,1255.3523006076,4.81844851494952,107.493656731699,5190.53112927367
185,0.66573961795913,23.3036896980829,85.1684922153111,971.433622427329,1.50525607735459,11.5445210553545,17.4265054120413,15.7982798430318,29471.9530312439,24.5775356889619,60.1694987878641,7155.00809721928,368.327005538797,2069.84812735363,4.69644624646641,132.57258375692,4128.26750378317
186,0.940315328496533,17.5567326524425,94.8883169278874,971.613691745399,1.34502555914232,0,17.8777007626309,19.788523132237,31130.6692542042,-13.9639156646332,23.7546937757391,5369.37738083824,630.475715035805,1525.9794803649,4.80263756913264,87.7337595693313,4290.79267118981
187,1.11251376050847,17.2966277599173,83.8797455804094,971.437266043447,1.10524399612928,0,21.331567009434,33.0529224562887,29958.8989239483,80.2262030043613,36.2644576512872,5080.04313793829,500.186329822967,2966.12049514806,4.74988591119835,153.925802923947,4486.53284803779
188,0.68360625517866,19.141590567947,71.4136238286826,972.749093440374,0.748099492970478,0,20.7226151925442,5.09502085899566,25821.9591991218,26.1243162492966,11.4628118138514,7246.39720106137,383.34265976669,2838.37024231181,5.0373965631733,71.915468627133,3995.5486156968
189,0.604482634551841,17.4217307270482,104.357991599683,970.757582056487,1.08641312422384,7.211319355278,19.8152930692774,-2.79250071344956,39796.9820581098,-6.89534689087652,14.6509992869392,62.6191193304403,186.652315435848,1603.67236964035,4.77564094160142,96.6341648242424,5203.49962803264
190,0.786131292617244,14.6557277720358,88.9732437113798,971.549370352133,1.42532487133513,3.87514006522897,19.8624270705095,28.6662261600636,25591.6669421063,47.0213980787394,16.5528802440299,5972.69307050006,368.5258879379,2964.67307236601,4.85335754000473,73.2505755784852,4579.76275073842
191,0.429955616706982,19.6139427693638,69.2575551413676,972.180211636696,2.01839416916501,3.2368774688923,19.7935660577563,20.5332522811637,31227.6331163138,24.9754531205275,23.8059767447724,-358.277268206887,199.626922717637,1901.53221659267,4.72639500706628,137.720001753468,5266.39564534619
192,0.424443163010332,19.8786865215474,75.6903662119148,971.45807518374,1.11465480122688,5.12100335828,19.8872331083273,-2.35935623521809,27039.3696564593,-24.4778735266286,15.2915287379204,5465.48258806744,495.617043744579,2843.52500299126,4.51609153615373,92.39783890035,5109.45929857909
193,0.230144638167287,15.2091390167931,109.075574340187,971.450412165189,1.37259483022746,1.69193393334752,22.596631251721,34.5858750355318,23622.9661211347,0.997124566222654,9.97750476809954,2195.62938062352,569.709363537488,1613.58830289718,4.69336577503775,89.8326195929776,4772.90114781997
194,1.04714224932369,11.9841079869557,52.1190672769492,972.433610816912,1.38224806415846,24.9409455233447,19.9772117284442,24.8472071787367,20798.0440416237,-23.003650170777,-8.28235558612103,2284.97618662048,733.015670296735,2544.86924413797,4.68705837595196,137.0642445978,4873.86950672801
195,0.726164596082354,23.4846480342355,71.8263284165031,971.206520680436,1.46312492663613,0,13.6641582864255,34.6902387506146,34767.1686937121,27.4660126093092,36.3167981374406,4566.27562689029,266.106709770655,2100.41050538923,4.66309942680061,141.20456898551,3904.4113843472
196,0.609642177245322,21.5165696460085,80.1641320531718,971.895795538435,2.08155933147204,0.458687158818661,20.7177037464657,33.4046107154858,35797.2505673988,3.76367058604655,81.5054110272039,2741.68916863454,305.629391920226,1997.98411841232,4.86367340603495,118.825414252622,4556.4812515755
197,0.148570741689586,23.5016097842981,89.0320358522032,971.498420912325,1.3565854488972,19.2337683161431,27.7537851486574,25.0834371724152,19625.2235377477,23.1427905160666,8.2174840628099,1442.22692059303,721.82332549713,3039.97079982352,4.90674043869896,44.4239919910819,4683.67792845169
198,0.905145394951454,23.7735859091218,73.2202163227444,971.780134573385,0.649214978099696,0,18.950017499061,0.57987269202356,31407.7742650009,13.8852107420062,-23.5264767464857,-754.270929980032,495.826584025431,2537.55655378194,4.91696167177671,30.9151911089642,4437.65851010761
199,1.42318060383057,16.1638661501473,76.0198619521208,972.455151293459,1.91441381064673,4.88235885979658,24.6188918873582,13.8848561895764,36244.238435534,18.3009666641783,51.2894976040452,4462.00207190839,497.701449446927,1347.40994642692,4.82499005585242,99.8895715951398,5156.5930500997
200,0.656374097859588,21.1538523336325,94.481662154335,971.948763130262,1.15483635499646,2.30111826567883,23.6913330503524,13.8299736575629,14323.5863378207,8.30574847204349,50.7113485441497,5129.27165956839,490.248105323162,1609.62620672349,4.76631396771854,159.305357777735,5587.00508238326
201,1.05089775434604,23.7536611948263,64.048441988904,971.528346413458,0.922119917436581,5.99422462981648,20.3262625236151,25.9696123109589,26889.2750540089,2.46462907226231,33.2256982023715,5047.60562842811,323.267471544829,2906.43845100096,4.77375735270556,121.570447421558,5531.83805703437
202,0.746843415984902,23.9349973169504,84.7091659102339,972.689234039167,0.987758725118098,4.82551635876485,22.7330795357995,40.8437511106277,44141.7960394489,24.5378198175333,27.2705939372654,7279.78275697216,555.574049744713,1754.72887044209,4.5216128708779,55.877749146647,5536.93435283432
203,1.38318233237519,17.5948858912735,84.0497425840222,971.91971696686,1.8149470733618,0,19.751787037288,14.4808065585401,23694.3624708478,6.15642039525643,27.1184952872352,3665.51907546523,528.008653774274,3508.20709474022,4.83846176434148,86.9291770091132,5245.11440539876
204,0.248474330148892,20.2457861467419,77.9586230882029,971.559767569688,1.96694585298996,4.35059126546883,17.6500767717656,33.9591329607106,31249.3130844646,27.2634410051189,50.2434048644498,4417.24264138297,640.783432369116,1399.52118697111,5.2431368660467,103.046745505229,5741.52633471543
205,0.769318450512926,25.9755425383489,94.9157680675763,972.561664400432,1.6536322505336,0.910409884575742,17.6410597963913,34.5050847947034,12694.3316437742,9.77373738400124,12.7655407950171,-1409.13247007032,578.532994728515,4166.08367987234,4.8638880813527,160.113979069487,5222.11236834315
206,0.739892668345164,17.709772474628,87.122104594372,970.988498624782,0.623257102512707,4.1467308007535,21.8395109528932,25.6095016276292,19177.6654590193,7.0199030392901,25.3562904175059,1916.21778360073,657.886236896258,1799.27852034923,4.78375764613673,148.493783846047,5216.76671413654
207,0.98082143249951,23.8959350798045,89.8710789349948,971.95038930386,0.937331001798282,9.24486726371651,20.4504715601923,12.8436844724251,40674.7501288315,-4.4148767860165,25.748099272946,3923.21856340191,372.804818600474,2480.38282233973,5.14210781796287,119.616285960202,6229.68599251782
208,0.299358222353567,19.3290411808845,92.8595743731205,972.168668795465,1.01957475548327,4.8445286719756,19.4144192047556,24.9951633443358,35548.7831313312,17.3044412178027,19.2312666818715,4853.74177465074,212.963258401548,3108.38054651658,4.82513469053372,106.927344809662,5384.17611229941
209,0.165541208398867,20.927559714514,74.101098820159,971.520602764997,2.32144061693284,3.98320620451691,20.1617642016997,19.1036184886469,24088.7997126429,10.4154212138813,18.2866768291585,3739.34720973871,333.137357499696,1499.51724250802,4.95720875842173,73.2745096926687,5460.60191923955
210,0.89839813921528,15.8792264154973,73.5693642172405,971.442371614319,1.46444298647802,0,22.1843214974842,29.4936969666292,47461.4104909528,9.22964372468462,25.2663342826671,-1085.48047990942,542.656645549316,1652.13311497304,4.86736892989156,94.2058963732397,4938.67832541385
211,-0.106117895289168,16.0555701005002,98.8145793676446,970.760873876764,1.01692669080939,9.71266804298381,17.1384672277522,14.8252181766013,26710.4519910319,12.513521802766,17.0030470942597,2268.96660385859,315.125247658586,1405.25956669416,4.81164420406064,109.774496967796,6046.20830572395
212,0.859034111765036,18.1263620904526,95.759910391433,971.566815603116,1.36076620099891,8.80917834911456,21.5032959431824,24.0138928476197,40947.9235334476,15.3346738335855,28.6392897739747,4257.30734979182,563.742823204606,3332.17287156212,4.78383192181264,87.7046410940837,4263.54423688781
213,0.628841258091374,26.7974793340218,99.1322787197462,971.560994938894,2.36328247590828,4.47413306568985,26.1596761899221,14.0601755742744,31272.0077680299,3.62957028525208,31.7272601902874,4115.90861592192,593.951197431037,3436.1401665566,4.87687152444579,142.513369641931,7150.71095876153
214,0.893007882428859,17.9922530021747,90.794650903571,972.297696450173,1.58649680828101,11.5491060172592,20.3023730376863,14.6792962953206,34606.793958214,4.03073263495009,39.8406797507218,1411.39782676475,478.790092500414,1438.60688643063,4.74767802299081,109.308812072061,5374.47877376579
215,0.497121163848598,22.4160408758715,77.1725124088172,971.649539342326,1.31554787944129,2.60295149215541,20.6529128755106,19.9082250863742,52134.3691653609,18.3612383849608,24.0969617671546,-1999.8291508564,490.77825362956,2312.64374437149,4.8628816163959,43.45693538077,5627.2732731083
216,1.02840911169538,23.1761002002291,76.5875815167272,972.344831159754,1.84344682455373,0,15.7928563264787,16.5624824422398,24006.2755442646,-0.213766286493325,24.2564195984802,7487.49535770025,424.376383626528,2457.54673694237,4.68561622602607,160.568702409175,4555.27111831222
217,0.566921659528957,20.7433828037001,65.6196677644852,971.42146054032,0.987523047159591,7.66950896558137,18.3169819289069,16.5473699909988,19495.1688170721,18.9032054242016,34.5263630565756,9829.87554728123,628.555519582546,3676.14225478375,4.7117852002135,91.5398524589502,4429.35198884047
218,0.624636447197449,14.5050528749886,99.9354277715821,971.644559089741,1.16845444010759,5.95038982377779,19.4614902044171,23.35249550584,17005.3250368008,25.934228341032,22.5944854933097,-2838.53130184288,470.25392292392,2074.29463153102,4.76902130763528,84.6970303493495,5203.24131305255
