location,sublocation,station,date,mean.daily.discharge,qualifier.code,data.set,alt.name
239,NET,HQNE,8/27/94,3.00E-04,,H04,NEIF
239,NET,HQNE,8/28/94,0.001,,H04,NEIF
239,NET,HQNE,8/29/94,0.0012,,H04,NEIF
239,NET,HQNE,8/30/94,7.00E-04,,H04,NEIF
239,NET,HQNE,8/31/94,5.00E-04,,H04,NEIF
239,NET,HQNE,9/1/94,4.00E-04,,H04,NEIF
239,NET,HQNE,9/2/94,3.00E-04,,H04,NEIF
239,NET,HQNE,9/3/94,2.00E-04,,H04,NEIF
239,NET,HQNE,9/4/94,0.0017,,H04,NEIF
239,NET,HQNE,9/5/94,0.0122,,H04,NEIF
239,NET,HQNE,9/6/94,0.0088,,H04,NEIF
239,NET,HQNE,9/7/94,0.0054,,H04,NEIF
239,NET,HQNE,9/8/94,0.0034,,H04,NEIF
239,NET,HQNE,9/9/94,0.0023,,H04,NEIF
239,NET,HQNE,9/10/94,0.0015,,H04,NEIF
239,NET,HQNE,9/11/94,0.0023,,H04,NEIF
239,NET,HQNE,9/12/94,0.0038,,H04,NEIF
239,NET,HQNE,9/13/94,0.0023,,H04,NEIF
239,NET,HQNE,9/14/94,0.0016,,H04,NEIF
239,NET,HQNE,9/15/94,0.004,,H04,NEIF
239,NET,HQNE,9/16/94,0.0325,,H04,NEIF
239,NET,HQNE,9/17/94,0.0248,,H04,NEIF
239,NET,HQNE,9/18/94,0.0163,,H04,NEIF
239,NET,HQNE,9/19/94,0.0097,,H04,NEIF
239,NET,HQNE,9/20/94,0.0064,,H04,NEIF
239,NET,HQNE,9/21/94,0.0054,,H04,NEIF
239,NET,HQNE,9/22/94,0.0048,,H04,NEIF
239,NET,HQNE,9/23/94,0.0036,,H04,NEIF
239,NET,HQNE,9/24/94,0.0027,,H04,NEIF
239,NET,HQNE,9/25/94,0.002,,H04,NEIF
239,NET,HQNE,9/26/94,0.0018,,H04,NEIF
239,NET,HQNE,9/27/94,0.0015,,H04,NEIF
239,NET,HQNE,9/28/94,0.0014,,H04,NEIF
239,NET,HQNE,9/29/94,0.0013,,H04,NEIF
239,NET,HQNE,9/30/94,0.0011,,H04,NEIF
239,NET,HQNE,10/1/94,9.00E-04,,H04,NEIF
239,NET,HQNE,10/2/94,8.00E-04,,H04,NEIF
239,NET,HQNE,10/3/94,7.00E-04,,H04,NEIF
239,NET,HQNE,10/4/94,7.00E-04,,H04,NEIF
239,NET,HQNE,10/5/94,7.00E-04,,H04,NEIF
239,NET,HQNE,10/6/94,7.00E-04,,H04,NEIF
239,NET,HQNE,10/7/94,0.0011,,H04,NEIF
239,NET,HQNE,10/8/94,0.0016,,H04,NEIF
239,NET,HQNE,10/9/94,0.0013,,H04,NEIF
239,NET,HQNE,10/10/94,0.001,,H04,NEIF
239,NET,HQNE,10/11/94,9.00E-04,,H04,NEIF
239,NET,HQNE,10/12/94,7.00E-04,,H04,NEIF
239,NET,HQNE,10/13/94,7.00E-04,,H04,NEIF
239,NET,HQNE,10/14/94,7.00E-04,,H04,NEIF
239,NET,HQNE,10/15/94,6.00E-04,,H04,NEIF
239,NET,HQNE,10/16/94,0.001,,H04,NEIF
239,NET,HQNE,10/17/94,0.0013,,H04,NEIF
239,NET,HQNE,10/18/94,0.0019,,H04,NEIF
239,NET,HQNE,10/19/94,0.0021,,H04,NEIF
239,NET,HQNE,10/20/94,0.0017,,H04,NEIF
239,NET,HQNE,10/21/94,0.0012,,H04,NEIF
239,NET,HQNE,10/22/94,0.0012,,H04,NEIF
239,NET,HQNE,10/23/94,0.0013,,H04,NEIF
239,NET,HQNE,10/24/94,0.0012,,H04,NEIF
239,NET,HQNE,10/25/94,0.0011,,H04,NEIF
239,NET,HQNE,10/26/94,9.00E-04,,H04,NEIF
239,NET,HQNE,10/27/94,8.00E-04,,H04,NEIF
239,NET,HQNE,10/28/94,0.0012,,H04,NEIF
239,NET,HQNE,10/29/94,0.0018,,H04,NEIF
239,NET,HQNE,10/30/94,0.0012,,H04,NEIF
239,NET,HQNE,10/31/94,9.00E-04,,H04,NEIF
239,NET,HQNE,11/1/94,8.00E-04,,H04,NEIF
239,NET,HQNE,11/2/94,0.0014,A,H04,NEIF
239,NET,HQNE,11/3/94,0.0015,I,H04,NEIF
239,NET,HQNE,11/4/94,0.0016,I,H04,NEIF
239,NET,HQNE,11/5/94,0.0018,I,H04,NEIF
239,NET,HQNE,11/6/94,0.0019,I,H04,NEIF
239,NET,HQNE,11/7/94,0.002,I,H04,NEIF
239,NET,HQNE,11/8/94,0.0021,I,H04,NEIF
239,NET,HQNE,11/9/94,0.0022,I,H04,NEIF
239,NET,HQNE,11/10/94,0.0024,I,H04,NEIF
239,NET,HQNE,11/11/94,0.0025,I,H04,NEIF
239,NET,HQNE,11/12/94,0.0026,I,H04,NEIF
239,NET,HQNE,11/13/94,0.0027,I,H04,NEIF
239,NET,HQNE,11/14/94,0.0028,I,H04,NEIF
239,NET,HQNE,11/15/94,0.003,I,H04,NEIF
239,NET,HQNE,11/16/94,0.0031,I,H04,NEIF
239,NET,HQNE,11/17/94,0.0032,A,H04,NEIF
239,NET,HQNE,11/18/94,0.0031,I,H04,NEIF
239,NET,HQNE,11/19/94,0.003,I,H04,NEIF
239,NET,HQNE,11/20/94,0.0029,I,H04,NEIF
239,NET,HQNE,11/21/94,0.0028,I,H04,NEIF
239,NET,HQNE,11/22/94,0.0026,I,H04,NEIF
239,NET,HQNE,11/23/94,0.0025,I,H04,NEIF
239,NET,HQNE,11/24/94,0.0024,I,H04,NEIF
239,NET,HQNE,11/25/94,0.0023,I,H04,NEIF
239,NET,HQNE,11/26/94,0.0022,I,H04,NEIF
239,NET,HQNE,11/27/94,0.0021,I,H04,NEIF
239,NET,HQNE,11/28/94,0.002,I,H04,NEIF
239,NET,HQNE,11/29/94,0.0019,I,H04,NEIF
239,NET,HQNE,11/30/94,0.0017,I,H04,NEIF
239,NET,HQNE,12/1/94,0.0016,I,H04,NEIF
239,NET,HQNE,12/2/94,0.0015,I,H04,NEIF
239,NET,HQNE,12/3/94,0.0014,I,H04,NEIF
239,NET,HQNE,12/4/94,0.0013,I,H04,NEIF
239,NET,HQNE,12/5/94,0.0012,I,H04,NEIF
239,NET,HQNE,12/6/94,0.0011,I,H04,NEIF
239,NET,HQNE,12/7/94,0.001,I,H04,NEIF
239,NET,HQNE,12/8/94,8.00E-04,I,H04,NEIF
239,NET,HQNE,12/9/94,7.00E-04,I,H04,NEIF
239,NET,HQNE,12/10/94,6.00E-04,I,H04,NEIF
239,NET,HQNE,12/11/94,5.00E-04,I,H04,NEIF
239,NET,HQNE,12/12/94,4.00E-04,A,H04,NEIF
239,NET,HQNE,12/13/94,4.00E-04,I,H04,NEIF
239,NET,HQNE,12/14/94,4.00E-04,I,H04,NEIF
239,NET,HQNE,12/15/94,3.00E-04,I,H04,NEIF
239,NET,HQNE,12/16/94,3.00E-04,I,H04,NEIF
239,NET,HQNE,12/17/94,3.00E-04,I,H04,NEIF
239,NET,HQNE,12/18/94,3.00E-04,I,H04,NEIF
239,NET,HQNE,12/19/94,3.00E-04,I,H04,NEIF
239,NET,HQNE,12/20/94,2.00E-04,I,H04,NEIF
239,NET,HQNE,12/21/94,2.00E-04,I,H04,NEIF
239,NET,HQNE,12/22/94,2.00E-04,I,H04,NEIF
239,NET,HQNE,12/23/94,2.00E-04,I,H04,NEIF
239,NET,HQNE,12/24/94,1.00E-04,I,H04,NEIF
239,NET,HQNE,12/25/94,1.00E-04,I,H04,NEIF
239,NET,HQNE,12/26/94,1.00E-04,I,H04,NEIF
239,NET,HQNE,12/27/94,1.00E-04,I,H04,NEIF
239,NET,HQNE,12/28/94,1.00E-04,I,H04,NEIF
239,NET,HQNE,12/29/94,0,I,H04,NEIF
239,NET,HQNE,12/30/94,0,I,H04,NEIF
239,NET,HQNE,12/31/94,0,E,H04,NEIF
239,NET,HQNE,1/1/95,0,E,H04,NEIF
239,NET,HQNE,1/2/95,0,I,H04,NEIF
239,NET,HQNE,1/3/95,0,I,H04,NEIF
239,NET,HQNE,1/4/95,0,I,H04,NEIF
239,NET,HQNE,1/5/95,0,I,H04,NEIF
239,NET,HQNE,1/6/95,0,I,H04,NEIF
239,NET,HQNE,1/7/95,0,I,H04,NEIF
239,NET,HQNE,1/8/95,0,I,H04,NEIF
239,NET,HQNE,1/9/95,0,A,H04,NEIF
239,NET,HQNE,1/10/95,0,I,H04,NEIF
239,NET,HQNE,1/11/95,0,I,H04,NEIF
239,NET,HQNE,1/12/95,0,I,H04,NEIF
239,NET,HQNE,1/13/95,0,I,H04,NEIF
239,NET,HQNE,1/14/95,0,I,H04,NEIF
239,NET,HQNE,1/15/95,0,I,H04,NEIF
239,NET,HQNE,1/16/95,0,I,H04,NEIF
239,NET,HQNE,1/17/95,0,I,H04,NEIF
239,NET,HQNE,1/18/95,0,I,H04,NEIF
239,NET,HQNE,1/19/95,0,I,H04,NEIF
239,NET,HQNE,1/20/95,0,I,H04,NEIF
239,NET,HQNE,1/21/95,0,I,H04,NEIF
239,NET,HQNE,1/22/95,0,I,H04,NEIF
239,NET,HQNE,1/23/95,0,I,H04,NEIF
239,NET,HQNE,1/24/95,0,I,H04,NEIF
239,NET,HQNE,1/25/95,0,I,H04,NEIF
239,NET,HQNE,1/26/95,0,I,H04,NEIF
239,NET,HQNE,1/27/95,0,I,H04,NEIF
239,NET,HQNE,1/28/95,0,I,H04,NEIF
239,NET,HQNE,1/29/95,0,I,H04,NEIF
239,NET,HQNE,1/30/95,0,I,H04,NEIF
239,NET,HQNE,1/31/95,0,I,H04,NEIF
239,NET,HQNE,2/1/95,0,I,H04,NEIF
239,NET,HQNE,2/2/95,0,I,H04,NEIF
239,NET,HQNE,2/3/95,0,I,H04,NEIF
239,NET,HQNE,2/4/95,0,I,H04,NEIF
239,NET,HQNE,2/5/95,0,I,H04,NEIF
239,NET,HQNE,2/6/95,0,A,H04,NEIF
239,NET,HQNE,2/7/95,0,I,H04,NEIF
239,NET,HQNE,2/8/95,0,I,H04,NEIF
239,NET,HQNE,2/9/95,0,I,H04,NEIF
239,NET,HQNE,2/10/95,0,I,H04,NEIF
239,NET,HQNE,2/11/95,0,I,H04,NEIF
239,NET,HQNE,2/12/95,0,I,H04,NEIF
239,NET,HQNE,2/13/95,0,I,H04,NEIF
239,NET,HQNE,2/14/95,0,I,H04,NEIF
239,NET,HQNE,2/15/95,0,I,H04,NEIF
239,NET,HQNE,2/16/95,0,I,H04,NEIF
239,NET,HQNE,2/17/95,0,I,H04,NEIF
239,NET,HQNE,2/18/95,0,I,H04,NEIF
239,NET,HQNE,2/19/95,0,I,H04,NEIF
239,NET,HQNE,2/20/95,0,I,H04,NEIF
239,NET,HQNE,2/21/95,0,I,H04,NEIF
239,NET,HQNE,2/22/95,0,I,H04,NEIF
239,NET,HQNE,2/23/95,0,I,H04,NEIF
239,NET,HQNE,2/24/95,0,I,H04,NEIF
239,NET,HQNE,2/25/95,0,I,H04,NEIF
239,NET,HQNE,2/26/95,0,I,H04,NEIF
239,NET,HQNE,2/27/95,0,I,H04,NEIF
239,NET,HQNE,2/28/95,0,A,H04,NEIF
239,NET,HQNE,3/1/95,1.00E-04,I,H04,NEIF
239,NET,HQNE,3/2/95,1.00E-04,I,H04,NEIF
239,NET,HQNE,3/3/95,2.00E-04,I,H04,NEIF
239,NET,HQNE,3/4/95,3.00E-04,I,H04,NEIF
239,NET,HQNE,3/5/95,4.00E-04,I,H04,NEIF
239,NET,HQNE,3/6/95,4.00E-04,I,H04,NEIF
239,NET,HQNE,3/7/95,5.00E-04,I,H04,NEIF
239,NET,HQNE,3/8/95,6.00E-04,I,H04,NEIF
239,NET,HQNE,3/9/95,6.00E-04,I,H04,NEIF
239,NET,HQNE,3/10/95,7.00E-04,I,H04,NEIF
239,NET,HQNE,3/11/95,8.00E-04,I,H04,NEIF
239,NET,HQNE,3/12/95,9.00E-04,I,H04,NEIF
239,NET,HQNE,3/13/95,9.00E-04,I,H04,NEIF
239,NET,HQNE,3/14/95,0.001,I,H04,NEIF
239,NET,HQNE,3/15/95,0.0011,I,H04,NEIF
239,NET,HQNE,3/16/95,0.0011,I,H04,NEIF
239,NET,HQNE,3/17/95,0.0012,I,H04,NEIF
239,NET,HQNE,3/18/95,0.0013,I,H04,NEIF
239,NET,HQNE,3/19/95,0.0014,I,H04,NEIF
239,NET,HQNE,3/20/95,0.0014,I,H04,NEIF
239,NET,HQNE,3/21/95,0.0015,A,H04,NEIF
239,NET,HQNE,3/22/95,0.0017,,H04,NEIF
239,NET,HQNE,3/23/95,0.0018,,H04,NEIF
239,NET,HQNE,3/24/95,0.002,,H04,NEIF
239,NET,HQNE,3/25/95,0.0025,,H04,NEIF
239,NET,HQNE,3/26/95,0.003,,H04,NEIF
239,NET,HQNE,3/27/95,0.0037,,H04,NEIF
239,NET,HQNE,3/28/95,0.0041,,H04,NEIF
239,NET,HQNE,3/29/95,0.0039,,H04,NEIF
239,NET,HQNE,3/30/95,0.0038,,H04,NEIF
239,NET,HQNE,3/31/95,0.0033,,H04,NEIF
239,NET,HQNE,4/1/95,0.0028,,H04,NEIF
239,NET,HQNE,4/2/95,0.0026,,H04,NEIF
239,NET,HQNE,4/3/95,0.0018,,H04,NEIF
239,NET,HQNE,4/4/95,0.0017,,H04,NEIF
239,NET,HQNE,4/5/95,0.0018,,H04,NEIF
239,NET,HQNE,4/6/95,0.0017,,H04,NEIF
239,NET,HQNE,4/7/95,0.0016,,H04,NEIF
239,NET,HQNE,4/8/95,0.002,,H04,NEIF
239,NET,HQNE,4/9/95,0.0019,,H04,NEIF
239,NET,HQNE,4/10/95,0.0013,,H04,NEIF
239,NET,HQNE,4/11/95,0.001,,H04,NEIF
239,NET,HQNE,4/12/95,7.00E-04,,H04,NEIF
239,NET,HQNE,4/13/95,6.00E-04,,H04,NEIF
239,NET,HQNE,4/14/95,7.00E-04,,H04,NEIF
239,NET,HQNE,4/15/95,9.00E-04,,H04,NEIF
239,NET,HQNE,4/16/95,0.0011,,H04,NEIF
239,NET,HQNE,4/17/95,0.0012,,H04,NEIF
239,NET,HQNE,4/18/95,0.0012,,H04,NEIF
239,NET,HQNE,4/19/95,0.0014,,H04,NEIF
239,NET,HQNE,4/20/95,0.0016,,H04,NEIF
239,NET,HQNE,4/21/95,0.0016,,H04,NEIF
239,NET,HQNE,4/22/95,0.0017,,H04,NEIF
239,NET,HQNE,4/23/95,0.0017,,H04,NEIF
239,NET,HQNE,4/24/95,0.0017,,H04,NEIF
239,NET,HQNE,4/25/95,0.0017,,H04,NEIF
239,NET,HQNE,4/26/95,0.0016,,H04,NEIF
239,NET,HQNE,4/27/95,0.0015,,H04,NEIF
239,NET,HQNE,4/28/95,0.0018,,H04,NEIF
239,NET,HQNE,4/29/95,0.0019,,H04,NEIF
239,NET,HQNE,4/30/95,0.0018,,H04,NEIF
239,NET,HQNE,5/1/95,0.0018,,H04,NEIF
239,NET,HQNE,5/2/95,0.0018,,H04,NEIF
239,NET,HQNE,5/3/95,0.0019,,H04,NEIF
239,NET,HQNE,5/4/95,0.0021,,H04,NEIF
239,NET,HQNE,5/5/95,0.002,,H04,NEIF
239,NET,HQNE,5/6/95,0.0018,,H04,NEIF
239,NET,HQNE,5/7/95,0.0018,,H04,NEIF
239,NET,HQNE,5/8/95,0.0019,,H04,NEIF
239,NET,HQNE,5/9/95,0.0019,,H04,NEIF
239,NET,HQNE,5/10/95,0.0017,,H04,NEIF
239,NET,HQNE,5/11/95,0.0017,,H04,NEIF
239,NET,HQNE,5/12/95,0.002,,H04,NEIF
239,NET,HQNE,5/13/95,0.003,,H04,NEIF
239,NET,HQNE,5/14/95,0.0028,,H04,NEIF
239,NET,HQNE,5/15/95,0.0023,,H04,NEIF
239,NET,HQNE,5/16/95,0.0032,,H04,NEIF
239,NET,HQNE,5/17/95,0.0037,,H04,NEIF
239,NET,HQNE,5/18/95,0.0028,,H04,NEIF
239,NET,HQNE,5/19/95,0.0025,,H04,NEIF
239,NET,HQNE,5/20/95,0.0031,,H04,NEIF
239,NET,HQNE,5/21/95,0.0039,,H04,NEIF
239,NET,HQNE,5/22/95,0.0037,,H04,NEIF
239,NET,HQNE,5/23/95,0.0071,,H04,NEIF
239,NET,HQNE,5/24/95,0.0065,,H04,NEIF
239,NET,HQNE,5/25/95,0.0053,,H04,NEIF
239,NET,HQNE,5/26/95,0.0042,,H04,NEIF
239,NET,HQNE,5/27/95,0.0034,,H04,NEIF
239,NET,HQNE,5/28/95,0.0027,,H04,NEIF
239,NET,HQNE,5/29/95,0.0021,,H04,NEIF
239,NET,HQNE,5/30/95,0.0018,,H04,NEIF
239,NET,HQNE,5/31/95,0.0017,,H04,NEIF
239,NET,HQNE,6/1/95,0.0014,,H04,NEIF
239,NET,HQNE,6/2/95,0.0012,,H04,NEIF
239,NET,HQNE,6/3/95,9.00E-04,,H04,NEIF
239,NET,HQNE,6/4/95,7.00E-04,,H04,NEIF
239,NET,HQNE,6/5/95,6.00E-04,,H04,NEIF
239,NET,HQNE,6/6/95,6.00E-04,,H04,NEIF
239,NET,HQNE,6/7/95,0.0014,,H04,NEIF
239,NET,HQNE,6/8/95,0.0011,,H04,NEIF
239,NET,HQNE,6/9/95,7.00E-04,,H04,NEIF
239,NET,HQNE,6/10/95,4.00E-04,,H04,NEIF
239,NET,HQNE,6/11/95,2.00E-04,,H04,NEIF
239,NET,HQNE,6/12/95,1.00E-04,,H04,NEIF
239,NET,HQNE,6/13/95,0,,H04,NEIF
239,NET,HQNE,6/14/95,0,,H04,NEIF
239,NET,HQNE,6/15/95,0,,H04,NEIF
239,NET,HQNE,6/16/95,0,,H04,NEIF
239,NET,HQNE,6/17/95,0,,H04,NEIF
239,NET,HQNE,6/18/95,0,,H04,NEIF
239,NET,HQNE,6/19/95,0,,H04,NEIF
239,NET,HQNE,6/20/95,0,,H04,NEIF
239,NET,HQNE,6/21/95,0,,H04,NEIF
239,NET,HQNE,6/22/95,0,,H04,NEIF
239,NET,HQNE,6/23/95,0,,H04,NEIF
239,NET,HQNE,6/24/95,0,,H04,NEIF
239,NET,HQNE,6/25/95,0,,H04,NEIF
239,NET,HQNE,6/26/95,0,,H04,NEIF
239,NET,HQNE,6/27/95,0,,H04,NEIF
239,NET,HQNE,6/28/95,0,,H04,NEIF
239,NET,HQNE,6/29/95,3.00E-04,,H04,NEIF
239,NET,HQNE,6/30/95,6.00E-04,,H04,NEIF
239,NET,HQNE,7/1/95,0.0011,,H04,NEIF
239,NET,HQNE,7/2/95,9.00E-04,,H04,NEIF
239,NET,HQNE,7/3/95,4.00E-04,,H04,NEIF
239,NET,HQNE,7/4/95,2.00E-04,,H04,NEIF
239,NET,HQNE,7/5/95,0.0026,,H04,NEIF
239,NET,HQNE,7/6/95,0.0062,,H04,NEIF
239,NET,HQNE,7/7/95,0.0034,,H04,NEIF
239,NET,HQNE,7/8/95,0.002,,H04,NEIF
239,NET,HQNE,7/9/95,0.0011,,H04,NEIF
239,NET,HQNE,7/10/95,7.00E-04,,H04,NEIF
239,NET,HQNE,7/11/95,4.00E-04,,H04,NEIF
239,NET,HQNE,7/12/95,3.00E-04,,H04,NEIF
239,NET,HQNE,7/13/95,1.00E-04,,H04,NEIF
239,NET,HQNE,7/14/95,0,,H04,NEIF
239,NET,HQNE,7/15/95,0,,H04,NEIF
239,NET,HQNE,7/16/95,0,,H04,NEIF
239,NET,HQNE,7/17/95,2.00E-04,,H04,NEIF
239,NET,HQNE,7/18/95,3.00E-04,,H04,NEIF
239,NET,HQNE,7/19/95,1.00E-04,,H04,NEIF
239,NET,HQNE,7/20/95,0,,H04,NEIF
239,NET,HQNE,7/21/95,0,,H04,NEIF
239,NET,HQNE,7/22/95,1.00E-04,,H04,NEIF
239,NET,HQNE,7/23/95,0,,H04,NEIF
239,NET,HQNE,7/24/95,0,,H04,NEIF
239,NET,HQNE,7/25/95,0,,H04,NEIF
239,NET,HQNE,7/26/95,0,,H04,NEIF
239,NET,HQNE,7/27/95,0,,H04,NEIF
239,NET,HQNE,7/28/95,0,,H04,NEIF
239,NET,HQNE,7/29/95,0,,H04,NEIF
239,NET,HQNE,7/30/95,0,,H04,NEIF
239,NET,HQNE,7/31/95,0,,H04,NEIF
239,NET,HQNE,8/1/95,0,,H04,NEIF
239,NET,HQNE,8/2/95,0,,H04,NEIF
239,NET,HQNE,8/3/95,0,,H04,NEIF
239,NET,HQNE,8/4/95,0,,H04,NEIF
239,NET,HQNE,8/5/95,0,,H04,NEIF
239,NET,HQNE,8/6/95,0,,H04,NEIF
239,NET,HQNE,8/7/95,0,,H04,NEIF
239,NET,HQNE,8/8/95,0,,H04,NEIF
239,NET,HQNE,8/9/95,0,,H04,NEIF
239,NET,HQNE,8/10/95,0,,H04,NEIF
239,NET,HQNE,8/11/95,0,,H04,NEIF
239,NET,HQNE,8/12/95,0,,H04,NEIF
239,NET,HQNE,8/13/95,0,,H04,NEIF
239,NET,HQNE,8/14/95,0,,H04,NEIF
239,NET,HQNE,8/15/95,0,,H04,NEIF
239,NET,HQNE,8/16/95,0,,H04,NEIF
239,NET,HQNE,8/17/95,0,,H04,NEIF
239,NET,HQNE,8/18/95,9.00E-04,,H04,NEIF
239,NET,HQNE,8/19/95,0.0041,,H04,NEIF
239,NET,HQNE,8/20/95,9.00E-04,,H04,NEIF
239,NET,HQNE,8/21/95,3.00E-04,,H04,NEIF
239,NET,HQNE,8/22/95,6.00E-04,,H04,NEIF
239,NET,HQNE,8/23/95,8.00E-04,,H04,NEIF
239,NET,HQNE,8/24/95,3.00E-04,,H04,NEIF
239,NET,HQNE,8/25/95,2.00E-04,,H04,NEIF
239,NET,HQNE,8/26/95,1.00E-04,,H04,NEIF
239,NET,HQNE,8/27/95,0,,H04,NEIF
239,NET,HQNE,8/28/95,0,,H04,NEIF
239,NET,HQNE,8/29/95,0,,H04,NEIF
239,NET,HQNE,8/30/95,0,,H04,NEIF
239,NET,HQNE,8/31/95,0,,H04,NEIF
239,NET,HQNE,9/1/95,0,,H04,NEIF
239,NET,HQNE,9/2/95,0,,H04,NEIF
239,NET,HQNE,9/3/95,0,,H04,NEIF
239,NET,HQNE,9/4/95,0,,H04,NEIF
239,NET,HQNE,9/5/95,0,,H04,NEIF
239,NET,HQNE,9/6/95,0,,H04,NEIF
239,NET,HQNE,9/7/95,0,,H04,NEIF
239,NET,HQNE,9/8/95,0,,H04,NEIF
239,NET,HQNE,9/9/95,0,,H04,NEIF
239,NET,HQNE,9/10/95,0,,H04,NEIF
239,NET,HQNE,9/11/95,0,,H04,NEIF
239,NET,HQNE,9/12/95,0,,H04,NEIF
239,NET,HQNE,9/13/95,0,,H04,NEIF
239,NET,HQNE,9/14/95,0,,H04,NEIF
239,NET,HQNE,9/15/95,0,,H04,NEIF
239,NET,HQNE,9/16/95,0,,H04,NEIF
239,NET,HQNE,9/17/95,0,,H04,NEIF
239,NET,HQNE,9/18/95,0,,H04,NEIF
239,NET,HQNE,9/19/95,0,,H04,NEIF
239,NET,HQNE,9/20/95,0,,H04,NEIF
239,NET,HQNE,9/21/95,0,,H04,NEIF
239,NET,HQNE,9/22/95,0,,H04,NEIF
239,NET,HQNE,9/23/95,0,,H04,NEIF
239,NET,HQNE,9/24/95,0,,H04,NEIF
239,NET,HQNE,9/25/95,0,,H04,NEIF
239,NET,HQNE,9/26/95,0,,H04,NEIF
239,NET,HQNE,9/27/95,0,,H04,NEIF
239,NET,HQNE,9/28/95,0,,H04,NEIF
239,NET,HQNE,9/29/95,0,,H04,NEIF
239,NET,HQNE,9/30/95,0,,H04,NEIF
239,NET,HQNE,10/1/95,0,,H04,NEIF
239,NET,HQNE,10/2/95,0,,H04,NEIF
239,NET,HQNE,10/3/95,0,,H04,NEIF
239,NET,HQNE,10/4/95,0,,H04,NEIF
239,NET,HQNE,10/5/95,0,,H04,NEIF
239,NET,HQNE,10/6/95,0,,H04,NEIF
239,NET,HQNE,10/7/95,0,,H04,NEIF
239,NET,HQNE,10/8/95,0,,H04,NEIF
239,NET,HQNE,10/9/95,0,,H04,NEIF
239,NET,HQNE,10/10/95,0,,H04,NEIF
239,NET,HQNE,10/11/95,0,,H04,NEIF
239,NET,HQNE,10/12/95,0,,H04,NEIF
239,NET,HQNE,10/13/95,0,,H04,NEIF
239,NET,HQNE,10/14/95,1.00E-04,,H04,NEIF
239,NET,HQNE,10/15/95,2.00E-04,,H04,NEIF
239,NET,HQNE,10/16/95,1.00E-04,,H04,NEIF
239,NET,HQNE,10/17/95,1.00E-04,,H04,NEIF
239,NET,HQNE,10/18/95,1.00E-04,,H04,NEIF
239,NET,HQNE,10/19/95,9.00E-04,,H04,NEIF
239,NET,HQNE,10/20/95,0.0016,,H04,NEIF
239,NET,HQNE,10/21/95,7.00E-04,,H04,NEIF
239,NET,HQNE,10/22/95,6.00E-04,,H04,NEIF
239,NET,HQNE,10/23/95,6.00E-04,,H04,NEIF
239,NET,HQNE,10/24/95,5.00E-04,,H04,NEIF
239,NET,HQNE,10/25/95,6.00E-04,,H04,NEIF
239,NET,HQNE,10/26/95,6.00E-04,,H04,NEIF
239,NET,HQNE,10/27/95,6.00E-04,,H04,NEIF
239,NET,HQNE,10/28/95,5.00E-04,,H04,NEIF
239,NET,HQNE,10/29/95,4.00E-04,,H04,NEIF
239,NET,HQNE,10/30/95,3.00E-04,,H04,NEIF
239,NET,HQNE,10/31/95,2.00E-04,,H04,NEIF
239,NET,HQNE,11/1/95,2.00E-04,,H04,NEIF
239,NET,HQNE,11/2/95,2.00E-04,,H04,NEIF
239,NET,HQNE,11/3/95,2.00E-04,,H04,NEIF
239,NET,HQNE,11/4/95,2.00E-04,,H04,NEIF
239,NET,HQNE,11/5/95,2.00E-04,,H04,NEIF
239,NET,HQNE,11/6/95,2.00E-04,,H04,NEIF
239,NET,HQNE,11/7/95,1.00E-04,A,H04,NEIF
239,NET,HQNE,11/8/95,1.00E-04,I,H04,NEIF
239,NET,HQNE,11/9/95,1.00E-04,I,H04,NEIF
239,NET,HQNE,11/10/95,1.00E-04,A,H04,NEIF
239,NET,HQNE,11/11/95,1.00E-04,I,H04,NEIF
239,NET,HQNE,11/12/95,1.00E-04,I,H04,NEIF
239,NET,HQNE,11/13/95,1.00E-04,I,H04,NEIF
239,NET,HQNE,11/14/95,0,I,H04,NEIF
239,NET,HQNE,11/15/95,0,I,H04,NEIF
239,NET,HQNE,11/16/95,0,I,H04,NEIF
239,NET,HQNE,11/17/95,0,A,H04,NEIF
239,NET,HQNE,11/18/95,0,I,H04,NEIF
239,NET,HQNE,11/19/95,0,I,H04,NEIF
239,NET,HQNE,11/20/95,0,I,H04,NEIF
239,NET,HQNE,11/21/95,0,A,H04,NEIF
239,NET,HQNE,11/22/95,0,I,H04,NEIF
239,NET,HQNE,11/23/95,0,I,H04,NEIF
239,NET,HQNE,11/24/95,0,I,H04,NEIF
239,NET,HQNE,11/25/95,0,I,H04,NEIF
239,NET,HQNE,11/26/95,0,I,H04,NEIF
239,NET,HQNE,11/27/95,0,A,H04,NEIF
239,NET,HQNE,11/28/95,0,I,H04,NEIF
239,NET,HQNE,11/29/95,0,I,H04,NEIF
239,NET,HQNE,11/30/95,0,I,H04,NEIF
239,NET,HQNE,12/1/95,0,I,H04,NEIF
239,NET,HQNE,12/2/95,0,I,H04,NEIF
239,NET,HQNE,12/3/95,0,I,H04,NEIF
239,NET,HQNE,12/4/95,0,A,H04,NEIF
239,NET,HQNE,12/5/95,0,I,H04,NEIF
239,NET,HQNE,12/6/95,0,I,H04,NEIF
239,NET,HQNE,12/7/95,0,I,H04,NEIF
239,NET,HQNE,12/8/95,0,I,H04,NEIF
239,NET,HQNE,12/9/95,0,I,H04,NEIF
